time,num,Longitude,Latitude,Altitude,Pitch,Yaw,Roll,VelocityX,VelocityY,VelocityZ,BatteryVolts,GPSFix,NumberOfSatellites,ID,Interval(sec),Transfer(MBytes),Bandwidth(MBits/sec)
2026-01-29 13:44:39.757634,98.0000000000,-78.6987529000,35.7278283000,25.0020000000,0.0087194638,-0.0091590621,-0.0113324337,0.8600000000,-3.7100000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,5.0000000000,,915.9589518280,0.0109144202
2026-01-29 13:44:40.763725,99.0000000000,-78.6987864000,35.7278344000,25.0010000000,0.0285098366,-0.0085056191,0.1006024554,0.5200000000,-2.2500000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,5.0000000000,,880.8392017920,0.0107100942
2026-01-29 13:44:41.765958,100.0000000000,-78.6988018000,35.7278372000,25.0010000000,0.0263286382,-0.0085044596,0.1154075190,0.1400000000,-0.5800000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,5.0000000000,,755.9033808931,0.0121189557
2026-01-29 13:44:42.772299,101.0000000000,-78.6988031000,35.7278374000,24.9970000000,0.0061443672,-0.0104247192,0.0315973498,0.0000000000,0.1300000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,5.0000000000,,762.8730246059,0.0154002264
2026-01-29 13:44:43.774019,102.0000000000,-78.6988007000,35.7278372000,24.9930000000,-0.0116811413,-0.0102420179,-0.0511506647,0.0000000000,0.1500000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,5.0000000000,,731.5151175545,0.0161634835
2026-01-29 13:44:44.776981,103.0000000000,-78.6988086000,35.7278389000,24.9930000000,-0.0727797002,0.0011040366,-0.3108654916,0.5100000000,-2.0400000000,-0.0100000000,12.5870000000,6.0000000000,10.0000000000,5.0000000000,,660.2211169989,0.0131744440
2026-01-29 13:44:45.782713,104.0000000000,-78.6988433000,35.7278458000,25.0020000000,-0.0586389527,-0.0038566568,-0.2838099599,1.0200000000,-4.2100000000,-0.0100000000,12.5870000000,6.0000000000,10.0000000000,5.0000000000,,676.8610156657,0.0112983506
2026-01-29 13:44:46.787822,105.0000000000,-78.6988930000,35.7278555000,25.0020000000,-0.0366982110,-0.0095122568,-0.2210323662,1.1300000000,-4.7200000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,5.0000000000,,708.4524982189,0.0108621721
2026-01-29 13:44:47.789737,106.0000000000,-78.6989469000,35.7278659000,24.9980000000,-0.0346478447,-0.0095581263,-0.2154006660,1.1500000000,-4.8900000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,5.0000000000,,763.4532506594,0.0122064583
2026-01-29 13:44:48.790827,107.0000000000,-78.6990016000,35.7278763000,24.9980000000,-0.0351230465,-0.0100829173,-0.2120551914,1.1700000000,-4.9600000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,5.0000000000,,676.5253029655,0.0144499262
2026-01-29 13:44:49.811925,108.0000000000,-78.6990624000,35.7278878000,24.9980000000,-0.0336792395,-0.0093991822,-0.2033929527,1.1700000000,-4.9400000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,5.0000000000,,698.8470176093,0.0155189345
2026-01-29 13:44:51.746810,109.0000000000,-78.6991660000,35.7279075000,25.0010000000,-0.0335663110,-0.0100703901,-0.1993693411,1.1700000000,-4.8800000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,5.0000000000,,705.0503919270,0.0139991642
2026-01-29 13:44:52.748663,110.0000000000,-78.6992197000,35.7279178000,25.0020000000,-0.0345710963,-0.0101137934,-0.2039185017,1.1700000000,-4.8700000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,5.0000000000,,506.2950401416,0.0975410695
2026-01-29 13:44:53.750520,111.0000000000,-78.6992736000,35.7279282000,25.0020000000,-0.0348257534,-0.0103564886,-0.2041628659,1.1700000000,-4.8800000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,5.0000000000,,479.3581287599,0.1132539491
2026-01-29 13:44:54.752070,112.0000000000,-78.6993271000,35.7279385000,25.0020000000,-0.0352220982,-0.0094155474,-0.2081280053,1.1800000000,-4.9000000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,5.0000000000,,592.2158188255,0.0234063774
