time,Altitude,BatteryVolts,GPSFix,Latitude,Longitude,NumberOfSatellites,Pitch,Roll,VelocityX,VelocityY,VelocityZ,Yaw,destination,icmp_seq,num,pingtime,size(byte),ttl
2026-01-20 17:46:52.100009,24.9950403439,12.5870000000,6.0000000000,35.7283790965,-78.7002506438,10.0000000000,0.1129522817,-0.0372339240,1.3397122987,0.3903747787,0.0000000000,-0.0291154668,172.16.0.1:,265.0000000000,141.3400573211,935.0000000000,64.0000000000,64.0000000000
2026-01-20 17:46:52.692428,24.9985867899,12.5870000000,6.0000000000,35.7283846526,-78.7002486342,10.0000000000,0.1015850146,-0.0315565373,0.4353685656,0.1303020712,0.0000000000,-0.0286990082,172.16.0.1:,267.0000000000,141.9311316564,1127.0000000000,64.0000000000,64.0000000000
2026-01-20 17:46:53.574308,24.9973777257,12.5870000000,6.0000000000,35.7283854622,-78.7002482378,10.0000000000,0.0379374837,-0.0108418806,-0.0755685712,-0.0054478285,0.0000000000,-0.0272631568,172.16.0.1:,271.0000000000,142.8111371424,1189.0000000000,64.0000000000,64.0000000000
2026-01-20 17:46:53.931362,24.9964976284,12.5870000000,6.0000000000,35.7283851483,-78.7002483005,10.0000000000,0.0227506661,0.0117503906,-0.1750237159,-0.0032068485,0.0000000000,-0.0267527047,172.16.0.1:,274.0000000000,143.1674571970,934.0000000000,64.0000000000,64.0000000000
2026-01-20 17:46:54.857603,24.9941835008,12.5870000000,6.0000000000,35.7283830330,-78.7002475430,10.0000000000,0.0247985142,0.1209159235,-0.2449577032,0.3529535077,-0.0009175041,-0.0246473467,172.16.0.1:,277.0000000000,144.0917504147,1247.0000000000,64.0000000000,64.0000000000
2026-01-20 17:46:55.977057,24.9978727440,12.5870000000,6.0000000000,35.7283776521,-78.7002268183,10.0000000000,0.0745067265,0.3062948086,-0.7794755461,2.9491145843,-0.0079191733,-0.0141750988,172.16.0.1:,282.0000000000,145.2080826654,1335.0000000000,64.0000000000,64.0000000000
2026-01-20 17:46:57.895318,25.0023919758,12.5870000000,6.0000000000,35.7283594867,-78.7001379212,10.0000000000,0.0466368961,0.2219285673,-1.1936481453,4.8018888716,0.0000000000,-0.0212811395,172.16.0.1:,291.0000000000,147.1216048423,1422.0000000000,64.0000000000,64.0000000000
2026-01-20 17:46:58.470196,24.9995345081,12.5870000000,6.0000000000,35.7283533145,-78.7001070034,10.0000000000,0.0443061151,0.2191722118,-1.2107929515,4.9047577088,0.0000000000,-0.0221211581,172.16.0.1:,300.0000000000,147.6930983821,157.0000000000,64.0000000000,64.0000000000
2026-01-20 17:46:59.928182,24.9958571986,12.5870000000,6.0000000000,35.7283376577,-78.7000273031,10.0000000000,0.0407331881,0.2083104917,-1.2071439711,4.9857159566,0.0000000000,-0.0223099610,172.16.0.1:,301.0000000000,149.1428014452,1415.0000000000,64.0000000000,64.0000000000
2026-01-20 17:47:00.259255,24.9955280743,12.5870000000,6.0000000000,35.7283341032,-78.7000091025,10.0000000000,0.0403731965,0.2058422582,-1.2005614857,4.9758422285,0.0000000000,-0.0223781380,172.16.0.1:,302.0000000000,149.4719257165,1542.0000000000,64.0000000000,64.0000000000
2026-01-20 17:47:00.696189,24.9950937123,12.5870000000,6.0000000000,35.7283294121,-78.6999850823,10.0000000000,0.0398980973,0.2025848051,-1.1918742453,4.9628113679,0.0000000000,-0.0224681146,172.16.0.1:,305.0000000000,149.9062877366,1359.0000000000,64.0000000000,64.0000000000
2026-01-20 17:47:01.360205,24.9950000000,12.5870000000,6.0000000000,35.7283224164,-78.6999490790,10.0000000000,0.0399506832,0.2020269834,-1.1787102744,4.9317756859,0.0000000000,-0.0230556332,172.16.0.1:,308.0000000000,150.5644862819,1414.0000000000,64.0000000000,64.0000000000
2026-01-20 17:47:03.086353,24.9940679966,12.5870000000,6.0000000000,35.7283040996,-78.6998548405,10.0000000000,0.0400341235,0.2023167862,-1.1606799664,4.9100000000,0.0000000000,-0.0229009097,172.16.0.1:,316.0000000000,151.9320033603,1509.0000000000,64.0000000000,64.0000000000
2026-01-20 17:47:04.006194,24.9931769926,12.5870000000,6.0000000000,35.7282944584,-78.6998054222,10.0000000000,0.0415971628,0.2045407182,-1.1682300740,4.9017699260,0.0000000000,-0.0228765038,172.16.0.1:,320.0000000000,152.8230073981,1609.0000000000,64.0000000000,64.0000000000
2026-01-20 17:47:04.634270,24.9925526191,12.5870000000,6.0000000000,35.7282879025,-78.6997716520,10.0000000000,0.0413057913,0.2027380343,-1.1700000000,4.9000000000,0.0000000000,-0.0227864672,172.16.0.1:,323.0000000000,153.4473809333,1617.0000000000,64.0000000000,64.0000000000
2026-01-20 17:47:04.954314,24.9922347521,12.5870000000,6.0000000000,35.7282845649,-78.6997544236,10.0000000000,0.0408595361,0.2011193863,-1.1700000000,4.9000000000,0.0000000000,-0.0227196138,172.16.0.1:,324.0000000000,153.7652478869,1736.0000000000,64.0000000000,64.0000000000
2026-01-20 17:47:05.434638,24.9922423376,12.5870000000,6.0000000000,35.7282795797,-78.6997286622,10.0000000000,0.0407759950,0.2005435573,-1.1675766243,4.8951532485,0.0000000000,-0.0228022877,172.16.0.1:,327.0000000000,154.2423375747,1601.0000000000,64.0000000000,64.0000000000
2026-01-20 17:47:06.030160,24.9928338888,12.5870000000,6.0000000000,35.7282734276,-78.6996968368,10.0000000000,0.0413765562,0.2020559655,-1.1616611116,4.8833222233,0.0000000000,-0.0231246163,172.16.0.1:,329.0000000000,154.8338888368,1793.0000000000,64.0000000000,64.0000000000
2026-01-20 17:47:06.189576,24.9929922420,12.5870000000,6.0000000000,35.7282717807,-78.6996883174,10.0000000000,0.0415373212,0.2024608242,-1.1600775798,4.8801551595,0.0000000000,-0.0232109009,172.16.0.1:,330.0000000000,154.9922420240,1745.0000000000,64.0000000000,64.0000000000
2026-01-20 17:47:06.686168,24.9926845277,12.5870000000,6.0000000000,35.7282664316,-78.6996607378,10.0000000000,0.0418937588,0.2029216977,-1.1631547231,4.8768452769,0.0000000000,-0.0231098361,172.16.0.1:,333.0000000000,155.3154723125,1636.0000000000,64.0000000000,64.0000000000
2026-01-20 17:47:08.620708,24.9920000000,12.5870000000,6.0000000000,35.7282459242,-78.6995551993,10.0000000000,0.0426188433,0.2066430507,-1.1700000000,4.8961801457,0.0000000000,-0.0221934987,172.16.0.1:,343.0000000000,156.8726715235,1547.0000000000,64.0000000000,64.0000000000
2026-01-20 17:47:08.962175,24.9924272342,12.5870000000,6.0000000000,35.7282423570,-78.6995368433,10.0000000000,0.0424603179,0.2059523942,-1.1700000000,4.9000000000,0.0000000000,-0.0222250088,172.16.0.1:,345.0000000000,157.2136171181,1477.0000000000,64.0000000000,64.0000000000
2026-01-20 17:47:09.402197,24.9933059050,12.5870000000,6.0000000000,35.7282377440,-78.6995130753,10.0000000000,0.0421436617,0.2037024300,-1.1700000000,4.9000000000,0.0000000000,-0.0224962291,172.16.0.1:,347.0000000000,157.6529525056,1505.0000000000,64.0000000000,64.0000000000
2026-01-20 17:47:09.542234,24.9935855422,12.5870000000,6.0000000000,35.7282362759,-78.6995055111,10.0000000000,0.0420428858,0.2029863783,-1.1700000000,4.9000000000,0.0000000000,-0.0225825450,172.16.0.1:,348.0000000000,157.7927711059,1437.0000000000,64.0000000000,64.0000000000
2026-01-20 17:47:09.738208,24.9939768784,12.5870000000,6.0000000000,35.7282342214,-78.6994949254,10.0000000000,0.0419018558,0.2019843052,-1.1700000000,4.9000000000,0.0000000000,-0.0227033391,172.16.0.1:,349.0000000000,157.9884391882,1425.0000000000,64.0000000000,64.0000000000
2026-01-20 17:47:09.888304,24.9941376239,12.5870000000,6.0000000000,35.7282326549,-78.6994868821,10.0000000000,0.0418830320,0.2019506616,-1.1700000000,4.8972475218,0.0000000000,-0.0226550921,172.16.0.1:,350.0000000000,158.1376239125,1371.0000000000,64.0000000000,64.0000000000
2026-01-20 17:47:10.534246,24.9947793998,12.5870000000,6.0000000000,35.7282259163,-78.6994522903,10.0000000000,0.0418341091,0.2020698669,-1.1700000000,4.8844120036,0.0000000000,-0.0223968221,172.16.0.1:,353.0000000000,158.7793998178,1408.0000000000,64.0000000000,64.0000000000
2026-01-20 17:47:11.177230,24.9950000000,12.5870000000,6.0000000000,35.7282192070,-78.6994177235,10.0000000000,0.0414043663,0.2006106893,-1.1700000000,4.8716322949,0.0000000000,-0.0225301505,172.16.0.1:,355.0000000000,159.4183852537,1647.0000000000,64.0000000000,64.0000000000
2026-01-20 17:47:11.417281,24.9950000000,12.5870000000,6.0000000000,35.7282167018,-78.6994047921,10.0000000000,0.0411688921,0.1997552165,-1.1700000000,4.8668605509,0.0000000000,-0.0226568073,172.16.0.1:,356.0000000000,159.6569724557,1686.0000000000,64.0000000000,64.0000000000
2026-01-20 17:47:11.714224,24.9950000000,12.5870000000,6.0000000000,35.7282136029,-78.6993887959,10.0000000000,0.0408776104,0.1986969964,-1.1700000000,4.8609579018,0.0000000000,-0.0228134817,172.16.0.1:,357.0000000000,159.9521049103,1781.0000000000,64.0000000000,64.0000000000
2026-01-20 17:47:12.205536,24.9950000000,12.5870000000,6.0000000000,35.7282085206,-78.6993626424,10.0000000000,0.0413494372,0.2008555405,-1.1700000000,4.8644032952,0.0000000000,-0.0228927126,172.16.0.1:,359.0000000000,160.4403295217,1868.0000000000,64.0000000000,64.0000000000
2026-01-20 17:47:14.615590,24.9950000000,12.5870000000,6.0000000000,35.7281835102,-78.6992341975,10.0000000000,0.0426646287,0.2045366713,-1.1700000000,4.8867112005,0.0000000000,-0.0222200473,172.16.0.1:,379.0000000000,162.8355600273,198.0000000000,64.0000000000,64.0000000000
2026-01-20 17:47:16.117733,24.9950000000,12.5870000000,6.0000000000,35.7281678265,-78.6991532646,10.0000000000,0.0415907158,0.2003859697,-1.1700000000,4.8833201448,0.0000000000,-0.0227555558,172.16.0.1:,380.0000000000,164.3339927598,1500.0000000000,64.0000000000,64.0000000000
2026-01-20 17:47:17.112231,24.9950000000,12.5870000000,6.0000000000,35.7281574741,-78.6990999138,10.0000000000,0.0419438674,0.2020820208,-1.1700000000,4.8732627460,0.0000000000,-0.0228351018,172.16.0.1:,383.0000000000,165.3262746027,1879.0000000000,64.0000000000,64.0000000000
2026-01-20 17:47:17.349223,24.9950000000,12.5870000000,6.0000000000,35.7281549925,-78.6990871748,10.0000000000,0.0417415313,0.2014414700,-1.1700000000,4.8756261945,0.0000000000,-0.0230049091,172.16.0.1:,384.0000000000,165.5626194489,1912.0000000000,64.0000000000,64.0000000000
2026-01-20 17:47:19.934331,24.9950000000,12.5870000000,6.0000000000,35.7281276194,-78.6989463303,10.0000000000,0.0422556284,0.2027430622,-1.1700000000,4.8800000000,0.0000000000,-0.0216403219,172.16.0.1:,395.0000000000,167.6221430318,2261.0000000000,64.0000000000,64.0000000000
2026-01-20 17:47:20.141584,24.9950000000,12.5870000000,6.0000000000,35.7281253581,-78.6989346831,10.0000000000,0.0421823958,0.2024482288,-1.1700000000,4.8800000000,0.0000000000,-0.0213710813,172.16.0.1:,397.0000000000,167.7357749869,2056.0000000000,64.0000000000,64.0000000000
2026-01-20 17:47:20.361043,24.9950000000,12.5870000000,6.0000000000,35.7281229636,-78.6989223498,10.0000000000,0.0421048503,0.2021360312,-1.1700000000,4.8800000000,0.0000000000,-0.0210859839,172.16.0.1:,399.0000000000,167.8560992494,1867.0000000000,64.0000000000,64.0000000000
2026-01-20 17:47:21.524289,24.9950000000,12.5870000000,6.0000000000,35.7281107646,-78.6988597964,10.0000000000,0.0413974624,0.1993261108,-1.1700000000,4.8800000000,0.0000000000,-0.0221986634,172.16.0.1:,405.0000000000,168.8047747705,1806.0000000000,64.0000000000,64.0000000000
2026-01-20 17:47:21.892059,24.9950000000,12.5870000000,6.0000000000,35.7281069577,-78.6988402514,10.0000000000,0.0414919576,0.1994804960,-1.1700000000,4.8770341059,0.0000000000,-0.0226077418,172.16.0.1:,407.0000000000,169.1482947036,1770.0000000000,64.0000000000,64.0000000000
2026-01-20 17:47:22.332358,24.9950000000,12.5870000000,6.0000000000,35.7281024081,-78.6988168030,10.0000000000,0.0422105740,0.2016795813,-1.1700000000,4.8682847177,0.0000000000,-0.0227742670,172.16.0.1:,409.0000000000,169.5857641175,1809.0000000000,64.0000000000,64.0000000000
2026-01-20 17:47:23.695294,24.9950000000,12.5870000000,6.0000000000,35.7280883095,-78.6987440473,10.0000000000,0.0425585174,0.2032638182,-1.1700000000,4.8882417110,0.0000000000,-0.0223052506,172.16.0.1:,424.0000000000,170.9413903681,105.0000000000,64.0000000000,64.0000000000
2026-01-20 17:47:24.895104,24.9958654285,12.5870000000,6.0000000000,35.7280757870,-78.6986798466,10.0000000000,0.0432434586,0.2033522314,-1.1700000000,4.8900000000,0.0000000000,-0.0223637770,172.16.0.1:,425.0000000000,172.1345715098,1105.0000000000,64.0000000000,64.0000000000
2026-01-20 17:47:25.307219,24.9954540031,12.5870000000,6.0000000000,35.7280714670,-78.6986576708,10.0000000000,0.0425353103,0.2023380454,-1.1700000000,4.8900000000,0.0000000000,-0.0225442316,172.16.0.1:,426.0000000000,172.5459968917,1314.0000000000,64.0000000000,64.0000000000
2026-01-20 17:47:25.610483,24.9951512465,12.5870000000,6.0000000000,35.7280682881,-78.6986413522,10.0000000000,0.0420142036,0.2015917340,-1.1700000000,4.8900000000,0.0000000000,-0.0226770231,172.16.0.1:,427.0000000000,172.8487534620,1413.0000000000,64.0000000000,64.0000000000
2026-01-20 17:47:25.956477,24.9951942591,12.5870000000,6.0000000000,35.7280646603,-78.6986227100,10.0000000000,0.0417308172,0.2010110936,-1.1680574092,4.8861148185,0.0000000000,-0.0227854252,172.16.0.1:,428.0000000000,173.1942590757,1554.0000000000,64.0000000000,64.0000000000
2026-01-20 17:47:26.506136,24.9957432544,12.5870000000,6.0000000000,35.7280588958,-78.6985930643,10.0000000000,0.0416656479,0.2004238034,-1.1625674557,4.8751349114,0.0000000000,-0.0229043026,172.16.0.1:,430.0000000000,173.7432544280,1697.0000000000,64.0000000000,64.0000000000
2026-01-20 17:47:27.055583,24.9962917686,12.5870000000,6.0000000000,35.7280531948,-78.6985636196,10.0000000000,0.0362981946,0.1797325201,-1.1483292571,4.8203993428,0.0000000000,-0.0238848956,172.16.0.1:,432.0000000000,174.2917685720,1842.0000000000,64.0000000000,64.0000000000
2026-01-20 17:47:27.325252,24.9965608637,12.5870000000,6.0000000000,35.7280504231,-78.6985492499,10.0000000000,0.0313759567,0.1609024743,-1.1375654514,4.7746531686,0.0000000000,-0.0247380120,172.16.0.1:,433.0000000000,174.5608637142,1912.0000000000,64.0000000000,64.0000000000
2026-01-20 17:47:28.070345,24.9960901700,12.5870000000,6.0000000000,35.7280431705,-78.6985117583,10.0000000000,0.0146679779,0.0940597729,-1.0381152966,4.3694284195,0.0000000000,-0.0266760582,172.16.0.1:,436.0000000000,175.3032766794,2049.0000000000,64.0000000000,64.0000000000
2026-01-20 17:47:29.720213,24.9921072506,12.5870000000,6.0000000000,35.7280310325,-78.6984490267,10.0000000000,-0.0286771483,-0.0918883527,-0.5093051165,2.2188292258,0.0000000000,-0.0271923724,172.16.0.1:,449.0000000000,176.9463746763,1055.0000000000,64.0000000000,64.0000000000
2026-01-20 17:47:30.620145,24.9945225475,12.5870000000,6.0000000000,35.7280283456,-78.6984355281,10.0000000000,-0.0306697173,-0.1094007550,-0.1620688218,0.7694158451,0.0000000000,-0.0273266208,172.16.0.1:,450.0000000000,177.8408491748,1747.0000000000,64.0000000000,64.0000000000
2026-01-20 17:47:32.147216,24.9919200954,12.5870000000,6.0000000000,35.7280278440,-78.6984331559,10.0000000000,0.0081620470,0.0314353075,0.0220015897,-0.0472073125,0.0000000000,-0.0275595745,172.16.0.1:,456.0000000000,179.3599682064,2045.0000000000,64.0000000000,64.0000000000
2026-01-20 17:47:34.395170,24.9937250227,12.5870000000,6.0000000000,35.7280203105,-78.6983934589,10.0000000000,0.0768553946,0.2882123827,-0.8116681794,3.2400610518,-0.0069721970,-0.0177836933,172.16.0.1:,467.0000000000,181.3027802990,2049.0000000000,64.0000000000,64.0000000000
2026-01-20 17:47:35.113105,24.9970683512,12.5870000000,6.0000000000,35.7280136981,-78.6983599142,10.0000000000,0.0622345917,0.2513736194,-1.0345567475,4.0498895161,-0.0032573875,-0.0214657176,172.16.0.1:,470.0000000000,181.6742612459,2148.0000000000,64.0000000000,64.0000000000
2026-01-20 17:47:35.354155,24.9981908900,12.5870000000,6.0000000000,35.7280114780,-78.6983486514,10.0000000000,0.0573255861,0.2390048257,-1.1093926668,4.3217933560,-0.0020101222,-0.0227019752,172.16.0.1:,471.0000000000,181.7989877780,2185.0000000000,64.0000000000,64.0000000000
2026-01-20 17:47:35.640943,24.9995264246,12.5870000000,6.0000000000,35.7280088366,-78.6983352515,10.0000000000,0.0514851227,0.2242891188,-1.1984283060,4.6452895117,-0.0005261949,-0.0241728061,172.16.0.1:,472.0000000000,181.9473805100,2263.0000000000,64.0000000000,64.0000000000
2026-01-20 17:47:35.979265,24.9992946977,12.5870000000,6.0000000000,35.7280053139,-78.6983177340,10.0000000000,0.0475812730,0.2173169736,-1.2300000000,4.7929141055,0.0000000000,-0.0249574420,172.16.0.1:,473.0000000000,182.2351007535,2398.0000000000,64.0000000000,64.0000000000
2026-01-20 17:47:36.271199,24.9984245484,12.5870000000,6.0000000000,35.7280021233,-78.6983019843,10.0000000000,0.0453200468,0.2151530039,-1.2300000000,4.8335210759,0.0000000000,-0.0252820166,172.16.0.1:,475.0000000000,182.5251505421,2278.0000000000,64.0000000000,64.0000000000
2026-01-20 17:47:36.739147,24.9970297648,12.5870000000,6.0000000000,35.7279970091,-78.6982767387,10.0000000000,0.0416954724,0.2116843242,-1.2300000000,4.8986109764,0.0000000000,-0.0258022851,172.16.0.1:,477.0000000000,182.9900784027,2334.0000000000,64.0000000000,64.0000000000
2026-01-20 17:47:37.090187,24.9973404280,12.5870000000,6.0000000000,35.7279931893,-78.6982575445,10.0000000000,0.0411622273,0.2103946582,-1.2231914409,4.9170213978,0.0000000000,-0.0260644424,172.16.0.1:,479.0000000000,183.3404279567,2277.0000000000,64.0000000000,64.0000000000
2026-01-20 17:47:37.279520,24.9975294134,12.5870000000,6.0000000000,35.7279911294,-78.6982471881,10.0000000000,0.0409091406,0.2097198045,-1.2194117313,4.9264706717,0.0000000000,-0.0262038131,172.16.0.1:,480.0000000000,183.5294134332,2262.0000000000,64.0000000000,64.0000000000
2026-01-20 17:47:37.640071,24.9978893026,12.5870000000,6.0000000000,35.7279872066,-78.6982274662,10.0000000000,0.0404271821,0.2084346659,-1.2122139487,4.9444651282,0.0000000000,-0.0264692197,172.16.0.1:,481.0000000000,183.8893025638,2422.0000000000,64.0000000000,64.0000000000
2026-01-20 17:47:38.139191,24.9980000000,12.5870000000,6.0000000000,35.7279817957,-78.6982001858,10.0000000000,0.0401294203,0.2056090001,-1.1984286055,4.9422857370,0.0000000000,-0.0264676033,172.16.0.1:,483.0000000000,184.3857131484,2517.0000000000,64.0000000000,64.0000000000
2026-01-20 17:47:38.263127,24.9980000000,12.5870000000,6.0000000000,35.7279804535,-78.6981934133,10.0000000000,0.0400816880,0.2048331220,-1.1947345261,4.9398230174,0.0000000000,-0.0264410257,172.16.0.1:,484.0000000000,184.5088491310,2440.0000000000,64.0000000000,64.0000000000
2026-01-20 17:47:38.385279,24.9980000000,12.5870000000,6.0000000000,35.7279791307,-78.6981867383,10.0000000000,0.0400346428,0.2040684127,-1.1910936230,4.9373957487,0.0000000000,-0.0264148307,172.16.0.1:,485.0000000000,184.6302125658,2361.0000000000,64.0000000000,64.0000000000
2026-01-20 17:47:39.114960,24.9976444617,12.5870000000,6.0000000000,35.7279713668,-78.6981471298,10.0000000000,0.0403855696,0.2024040622,-1.1800000000,4.9228892332,0.0000000000,-0.0264384276,172.16.0.1:,489.0000000000,185.3555383388,2275.0000000000,64.0000000000,64.0000000000
2026-01-20 17:47:39.364389,24.9973963948,12.5870000000,6.0000000000,35.7279687621,-78.6981336846,10.0000000000,0.0407304331,0.2028685180,-1.1800000000,4.9179278958,0.0000000000,-0.0265105802,172.16.0.1:,490.0000000000,185.6036052115,2322.0000000000,64.0000000000,64.0000000000
2026-01-20 17:47:40.239157,24.9965247468,12.5870000000,6.0000000000,35.7279595148,-78.6980863462,10.0000000000,0.0407987507,0.2011104857,-1.1800000000,4.9004949361,0.0000000000,-0.0266734077,172.16.0.1:,493.0000000000,186.4752531937,2589.0000000000,64.0000000000,64.0000000000
2026-01-20 17:47:42.088214,24.9956844949,12.5870000000,6.0000000000,35.7279399556,-78.6979871312,10.0000000000,0.0410360724,0.2020578611,-1.1731550506,4.8800000000,0.0000000000,-0.0259918741,172.16.0.1:,499.0000000000,188.3155050600,3215.0000000000,64.0000000000,64.0000000000
2026-01-20 17:47:43.470142,24.9970756878,12.5870000000,6.0000000000,35.7279255043,-78.6979131528,10.0000000000,0.0424355869,0.2035894631,-1.1800000000,4.8800000000,0.0000000000,-0.0264082519,172.16.0.1:,505.0000000000,189.6918959469,3381.0000000000,64.0000000000,64.0000000000
2026-01-20 17:47:45.183123,24.9980000000,12.5870000000,6.0000000000,35.7279073764,-78.6978210993,10.0000000000,0.0412097183,0.2023717942,-1.1900000000,4.8959775317,0.0000000000,-0.0258170121,172.16.0.1:,512.0000000000,191.4022468332,3662.0000000000,64.0000000000,64.0000000000
2026-01-20 17:47:49.224712,24.9980000000,12.5870000000,6.0000000000,35.7278647046,-78.6976039289,10.0000000000,0.0425810379,0.2028264523,-1.1800000000,4.8700000000,0.0000000000,-0.0263629084,172.16.0.1:,540.0000000000,195.4376618844,1978.0000000000,64.0000000000,64.0000000000
2026-01-20 17:47:54.220947,24.9980000000,12.5870000000,6.0000000000,35.7278117944,-78.6973352925,10.0000000000,0.0421448380,0.2021021209,-1.1800000000,4.8663260176,0.0000000000,-0.0258241840,172.16.0.1:,553.0000000000,199.6326017641,4319.0000000000,64.0000000000,64.0000000000
2026-01-20 17:47:55.157890,24.9970136306,12.5870000000,6.0000000000,35.7278016859,-78.6972838389,10.0000000000,0.0426828282,0.2035623389,-1.1800000000,4.8749318470,0.0000000000,-0.0254095353,172.16.0.1:,555.0000000000,200.4931846958,4842.0000000000,64.0000000000,64.0000000000
2026-01-20 17:47:56.029009,24.9962847842,12.5870000000,6.0000000000,35.7277922813,-78.6972358786,10.0000000000,0.0429016180,0.2035927371,-1.1828478416,4.8828478416,0.0000000000,-0.0255887481,172.16.0.1:,559.0000000000,201.2847841559,4892.0000000000,64.0000000000,64.0000000000
2026-01-20 17:47:57.863653,24.9980000000,12.5870000000,6.0000000000,35.7277728104,-78.6971373274,10.0000000000,0.0416208913,0.2005045974,-1.1800000000,4.8700000000,0.0000000000,-0.0262718390,172.16.0.1:,568.0000000000,203.1132944326,4878.0000000000,64.0000000000,64.0000000000
2026-01-20 17:47:58.403753,24.9980000000,12.5870000000,6.0000000000,35.7277671507,-78.6971084359,10.0000000000,0.0428316754,0.2021076643,-1.1800000000,4.8700000000,0.0000000000,-0.0260574086,172.16.0.1:,570.0000000000,203.6523156093,5002.0000000000,64.0000000000,64.0000000000
2026-01-20 17:47:59.345249,24.9980000000,12.5870000000,6.0000000000,35.7277572527,-78.6970580922,10.0000000000,0.0434448232,0.2026622075,-1.1800000000,4.8700000000,0.0000000000,-0.0260829925,172.16.0.1:,574.0000000000,204.5893634411,5123.0000000000,64.0000000000,64.0000000000
2026-01-20 17:48:00.000085,24.9980000000,12.5870000000,6.0000000000,35.7277503536,-78.6970231478,10.0000000000,0.0430483958,0.2028120831,-1.1824022885,4.8748045770,0.0000000000,-0.0261908037,172.16.0.1:,578.0000000000,205.2402288522,4966.0000000000,64.0000000000,64.0000000000
2026-01-20 17:48:04.071736,24.9980000000,12.5870000000,6.0000000000,35.7277073791,-78.6968048985,10.0000000000,0.0422644218,0.2011528745,-1.1900000000,4.8700000000,0.0000000000,-0.0269033346,172.16.0.1:,595.0000000000,209.2972243790,5566.0000000000,64.0000000000,64.0000000000
2026-01-20 17:48:05.360943,24.9985847803,12.5870000000,6.0000000000,35.7276938598,-78.6967360143,10.0000000000,0.0272876831,0.1455328785,-1.1432175736,4.7062615075,0.0000000000,-0.0285147304,172.16.0.1:,602.0000000000,210.5847803303,5423.0000000000,64.0000000000,64.0000000000
2026-01-20 17:48:08.252109,24.9944107614,12.5870000000,6.0000000000,35.7276738184,-78.6966338921,10.0000000000,-0.0317339778,-0.1089154314,-0.2607086280,1.1605116689,0.0000000000,-0.0304383276,172.16.0.1:,613.0000000000,213.4702538112,6058.0000000000,64.0000000000,64.0000000000
2026-01-20 17:48:09.593490,24.9935811815,12.5870000000,6.0000000000,35.7276725194,-78.6966278806,10.0000000000,-0.0100251569,-0.0357339977,0.0186900130,-0.0531364228,0.0000000000,-0.0321314256,172.16.0.1:,619.0000000000,214.8062728457,6176.0000000000,64.0000000000,64.0000000000
2026-01-20 17:48:10.435457,24.9910613859,12.5870000000,6.0000000000,35.7276725000,-78.6966296448,10.0000000000,0.1297769068,-0.0473127842,-0.2831023494,-0.2469307048,0.0000000000,-0.0362205651,172.16.0.1:,624.0000000000,215.6462046987,5998.0000000000,64.0000000000,64.0000000000
2026-01-20 17:48:12.272244,24.9952284866,12.5870000000,6.0000000000,35.7276389253,-78.6966459903,10.0000000000,0.2947940023,-0.0974942398,-3.3773412173,-1.1402195759,-0.0075430269,-0.0464161071,172.16.0.1:,634.0000000000,217.2456973131,5799.0000000000,64.0000000000,64.0000000000
2026-01-20 17:48:14.089536,24.9986596597,12.5870000000,6.0000000000,35.7275671973,-78.6966754879,10.0000000000,0.2091045301,-0.0573942767,-4.7642442366,-1.5434034028,0.0000000000,-0.0386126105,172.16.0.1:,644.0000000000,218.3403402815,5572.0000000000,64.0000000000,64.0000000000
2026-01-20 17:48:24.105022,24.9923534599,12.5870000000,6.0000000000,35.7273999691,-78.6965801607,10.0000000000,0.0707658822,0.2000385737,-1.8564654006,4.6690943028,0.0000000000,-0.0332866448,172.16.0.1:,695.0000000000,228.3232700307,5160.0000000000,64.0000000000,64.0000000000
2026-01-20 17:48:28.493330,24.9892504159,12.5870000000,6.0000000000,35.7273280432,-78.6963553633,10.0000000000,0.0331344218,0.1077656844,-1.6191985499,4.1629963749,0.0000000000,-0.0375095831,172.16.0.1:,726.0000000000,232.4582640219,3164.0000000000,64.0000000000,64.0000000000
2026-01-20 17:48:39.652627,11.7151768851,12.5870000000,6.0000000000,35.7273031000,-78.6962768899,10.0000000000,0.0012668851,0.0006521624,-0.0100000000,0.0000000000,1.4689914818,-0.0431731573,172.16.0.1:,759.0000000000,242.8991481754,7569.0000000000,64.0000000000,64.0000000000
2026-01-20 17:48:40.868088,10.3722745589,12.5870000000,6.0000000000,35.7273031000,-78.6962769112,10.0000000000,0.0012234127,0.0008280628,-0.0100000000,0.0000000000,0.5820404727,-0.0432407463,172.16.0.1:,765.0000000000,244.1122470454,7549.0000000000,64.0000000000,64.0000000000
2026-01-20 17:48:43.364153,9.1855553690,12.5870000000,6.0000000000,35.7273031000,-78.6962770601,10.0000000000,0.0012216652,0.0010990857,-0.0100000000,0.0100000000,0.5139912817,-0.0431576553,172.16.0.1:,778.0000000000,246.6008718254,7363.0000000000,64.0000000000,64.0000000000
2026-01-20 17:48:43.655380,9.0372313998,12.5870000000,6.0000000000,35.7273031000,-78.6962770892,10.0000000000,0.0011505478,0.0008267553,-0.0100000000,0.0100000000,0.5110829686,-0.0430764705,172.16.0.1:,780.0000000000,246.8917031376,7238.0000000000,64.0000000000,64.0000000000
