time,Altitude,Bandwidth(MBits/sec),BatteryVolts,GPSFix,Interval(sec),Latency(sec),Latitude,Longitude,NumberOfSatellites,Pitch,Roll,VelocityX,VelocityY,VelocityZ,Yaw,num
2026-01-20 17:46:51.223880,24.9919310734,4.5770956650,12.5870000000,6.0000000000,0.1145460000,0.8696730000,35.7283628591,-78.7002565033,10.0000000000,0.0610983509,-0.0254546408,2.6937627375,0.7858531149,0.0000000000,-0.0274449436,140.4655367067
2026-01-20 17:46:51.327297,24.9921375850,5.0690618690,12.5870000000,6.0000000000,0.1034290000,0.9458140000,35.7283653785,-78.7002555946,10.0000000000,0.0723797522,-0.0283613809,2.5326836626,0.7383554390,0.0000000000,-0.0278139700,140.5687925240
2026-01-20 17:46:51.698348,24.9928785298,0.7065247570,12.5870000000,6.0000000000,0.3710330000,0.9676900000,35.7283744181,-78.7002523345,10.0000000000,0.1128563836,-0.0387904972,1.9547467443,0.5679381426,0.0000000000,-0.0291380027,140.9392649075
2026-01-20 17:46:52.084741,24.9949489448,0.1696483350,12.5870000000,6.0000000000,0.3863050000,0.8705120000,35.7283789533,-78.7002506956,10.0000000000,0.1132452392,-0.0373802417,1.3630190693,0.3970773794,0.0000000000,-0.0291261998,141.3248241377
2026-01-20 17:46:53.029481,24.9984650771,0.1387226950,12.5870000000,6.0000000000,0.9448490000,1.0491900000,35.7283853535,-78.7002483465,10.0000000000,0.0797103796,-0.0242827853,0.1962692747,0.0652300114,0.0000000000,-0.0281930324,142.2674614506
2026-01-20 17:46:53.367794,24.9977898812,0.1938751360,12.5870000000,6.0000000000,0.3380320000,1.2725320000,35.7283854210,-78.7002482790,10.0000000000,0.0537713044,-0.0159365926,0.0274702920,0.0213422759,0.0000000000,-0.0276156218,142.6050594159
2026-01-20 17:46:53.907327,24.9965695901,0.1214054550,12.5870000000,6.0000000000,0.5398110000,1.0914520000,35.7283851987,-78.7002482861,10.0000000000,0.0228474543,0.0091830066,-0.1743040987,-0.0070448072,0.0000000000,-0.0267795530,143.1434699552
2026-01-20 17:46:54.314843,24.9953494753,0.1608245400,12.5870000000,6.0000000000,0.4075000000,0.9826130000,35.7283843446,-78.7002485301,10.0000000000,0.0212064045,0.0527131373,-0.1865052469,0.0580279834,0.0000000000,-0.0263243385,143.5501748961
2026-01-20 17:46:56.080444,24.9988020048,0.0371178190,12.5870000000,6.0000000000,1.7656210000,1.1941730000,35.7283767848,-78.7002227089,10.0000000000,0.0726122864,0.2997585783,-0.8238735634,3.1421943338,-0.0068866613,-0.0147430145,145.3113338684
2026-01-20 17:46:56.258643,25.0004036915,0.3678243500,12.5870000000,6.0000000000,0.1781720000,1.3560690000,35.7283752899,-78.7002156259,10.0000000000,0.0693470035,0.2884926425,-0.9003985930,3.4749892302,-0.0051070095,-0.0157218817,145.4892990536
