1,-78.6962748,35.7273024,-0.017,"(0.000986257684417069,-0.022995026782155037,0.0012294845655560493)","(-0.02,0.02,0.0)",12.587,2026-01-28 16:56:02.384463,6,10
2,-78.6962748,35.7273024,-0.017,"(0.001014020643197,-0.022184785455465317,0.0012621511705219746)","(-0.02,0.02,0.0)",12.587,2026-01-28 16:56:03.390638,6,10
3,-78.6962748,35.7273024,-0.017,"(0.0010235358495265245,-0.021405600011348724,0.0012782275443896651)","(-0.02,0.02,0.0)",12.587,2026-01-28 16:56:04.392380,6,10
4,-78.6962748,35.7273024,-0.017,"(0.0010496401228010654,-0.020685648545622826,0.001304621808230877)","(0.0,0.0,0.0)",12.587,2026-01-28 16:56:05.394393,6,10
5,-78.6962748,35.7273024,-0.017,"(0.001248119049705565,-0.019946154206991196,0.001515209674835205)","(0.0,0.0,0.0)",12.587,2026-01-28 16:56:06.400480,6,10
6,-78.6962748,35.7273024,-0.017,"(0.001386177958920598,-0.01919582486152649,0.001653987099416554)","(-0.01,0.01,0.0)",12.587,2026-01-28 16:56:07.406842,6,10
7,-78.6962747,35.7273024,-0.017,"(0.0013457167660817504,-0.01846008189022541,0.0016009131213650107)","(-0.01,0.01,0.0)",12.587,2026-01-28 16:56:08.412932,6,10
8,-78.6962747,35.7273023,-0.017,"(0.0012022407026961446,-0.01777532882988453,0.0014400205109268427)","(-0.01,0.01,0.0)",12.587,2026-01-28 16:56:09.419019,6,10
9,-78.6962747,35.7273023,-0.017,"(0.0009921054588630795,-0.017018524929881096,0.0012399982661008835)","(-0.01,0.01,0.0)",12.587,2026-01-28 16:56:10.744129,6,10
10,-78.6962747,35.7273023,-0.017,"(0.0009133679559454322,-0.016431527212262154,0.0011469798628240824)","(-0.01,0.01,0.0)",12.587,2026-01-28 16:56:11.749620,6,10
11,-78.6962747,35.7273023,-0.017,"(0.0008705895743332803,-0.015880275517702103,0.001093878410756588)","(-0.01,0.01,0.0)",12.587,2026-01-28 16:56:12.755295,6,10
12,-78.6962747,35.7273023,-0.017,"(0.0008556835819035769,-0.015347854234278202,0.001091985497623682)","(-0.01,0.01,0.0)",12.587,2026-01-28 16:56:13.760924,6,10
13,-78.6962747,35.7273023,-0.017,"(0.0008746274397708476,-0.01483575627207756,0.0010982283856719732)","(-0.01,0.01,0.0)",12.587,2026-01-28 16:56:14.767077,6,10
14,-78.6962747,35.7273023,-0.017,"(0.0008861626265570521,-0.01433414313942194,0.0011121826246380806)","(-0.01,0.01,0.0)",12.587,2026-01-28 16:56:15.768478,6,10
15,-78.6962747,35.7273023,-0.017,"(0.0008896208018995821,-0.01386989839375019,0.0011195688275620341)","(-0.01,0.01,0.0)",12.587,2026-01-28 16:56:16.769574,6,10
16,-78.6962747,35.7273023,-0.017,"(0.0009059468866325915,-0.013379670679569244,0.0011235808487981558)","(-0.01,0.01,0.0)",12.587,2026-01-28 16:56:17.775249,6,10
17,-78.6962747,35.7273023,-0.017,"(0.0009018233977258205,-0.012904277071356773,0.0011436068452894688)","(-0.01,0.01,0.0)",12.587,2026-01-28 16:56:18.782499,6,10
18,-78.6962747,35.7273023,-0.017,"(0.0009056029375642538,-0.012424410320818424,0.0011658790754154325)","(-0.01,0.01,0.0)",12.587,2026-01-28 16:56:19.783454,6,10
19,-78.6962747,35.7273023,-0.017,"(0.0009284793050028384,-0.01196589320898056,0.001166695961728692)","(-0.01,0.01,0.0)",12.587,2026-01-28 16:56:20.788750,6,10
20,-78.6962747,35.7273023,-0.017,"(0.0009389676852151752,-0.011091603897511959,0.0011724407086148858)","(-0.01,0.01,0.0)",12.587,2026-01-28 16:56:22.747443,6,10
21,-78.6962747,35.7273023,-0.017,"(0.0009463105816394091,-0.010661279782652855,0.0011826020199805498)","(-0.01,0.01,0.0)",12.587,2026-01-28 16:56:23.748223,6,10
22,-78.6962747,35.7273023,-0.017,"(0.0009611753048375249,-0.0102311996743083,0.0011954825604334474)","(-0.01,0.01,0.0)",12.587,2026-01-28 16:56:24.750086,6,10
23,-78.6962747,35.7273023,-0.017,"(0.0009526783251203597,-0.00981771107763052,0.0011960994452238083)","(-0.01,0.01,0.0)",12.587,2026-01-28 16:56:25.752033,6,10
24,-78.6962747,35.7273023,-0.017,"(0.0009636009344831109,-0.009417238645255566,0.0011940541444346309)","(-0.01,0.01,0.0)",12.587,2026-01-28 16:56:26.757582,6,10
25,-78.6962747,35.7273023,-0.017,"(0.0009699835209175944,-0.009016443975269794,0.001197202829644084)","(-0.01,0.01,0.0)",12.587,2026-01-28 16:56:27.758663,6,10
26,-78.6962747,35.7273023,0.002,"(0.0009669670835137367,-0.00861655455082655,0.0012065245537087321)","(-0.01,0.01,0.0)",12.587,2026-01-28 16:56:28.760479,6,10
27,-78.6962747,35.7273023,0.002,"(0.0011002338724210858,-0.008222091011703014,0.001354085747152567)","(0.0,0.0,0.0)",12.587,2026-01-28 16:56:29.767118,6,10
28,-78.6962747,35.7273023,0.002,"(0.0013667007442563772,-0.007805860601365566,0.0016155641060322523)","(0.0,0.0,0.0)",12.587,2026-01-28 16:56:30.772997,6,10
29,-78.6962747,35.7273023,0.002,"(0.0016529342392459512,-0.007368496619164944,0.0019097983604297042)","(0.0,0.0,0.0)",12.587,2026-01-28 16:56:31.774765,6,10
30,-78.6962747,35.7273023,0.002,"(0.001953728264197707,-0.006893056444823742,0.0022205780260264874)","(0.0,0.0,0.0)",12.587,2026-01-28 16:56:32.780803,6,10
31,-78.6962747,35.7273023,0.087,"(0.0022672098129987717,-0.006393078714609146,0.0025287019088864326)","(0.0,0.0,-0.3)",12.587,2026-01-28 16:56:33.786545,6,10
32,-78.6962748,35.7273024,1.164,"(0.0013918266631662846,-0.006836975459009409,0.001654917374253273)","(0.0,0.0,-1.45)",12.587,2026-01-28 16:56:34.789558,6,10
33,-78.6962749,35.7273025,3.176,"(0.003199024125933647,0.002972464542835951,0.003593766363337636)","(0.0,0.0,-2.42)",12.587,2026-01-28 16:56:35.790530,6,10
34,-78.696275,35.7273025,7.992,"(0.003469394287094474,0.002924262546002865,0.004246852360665798)","(-0.01,0.02,-2.41)",12.587,2026-01-28 16:56:37.743644,6,10
35,-78.696275,35.7273025,10.474,"(0.003291498403996229,0.003176103113219142,0.0035851269494742155)","(-0.01,0.02,-2.42)",12.587,2026-01-28 16:56:38.748851,6,10
36,-78.696275,35.7273025,13.21,"(0.0033090917859226465,0.0026683846954256296,0.0027814898639917374)","(-0.01,0.01,-2.44)",12.587,2026-01-28 16:56:39.754647,6,10
37,-78.6962749,35.7273025,15.707,"(0.002567326882854104,0.0027968387585133314,0.0025673790369182825)","(-0.01,0.01,-2.45)",12.587,2026-01-28 16:56:40.761256,6,10
38,-78.6962749,35.7273025,18.207,"(0.0038827783428132534,0.0038989053573459387,0.0025850993115454912)","(-0.01,0.0,-2.45)",12.587,2026-01-28 16:56:41.766555,6,10
39,-78.6962749,35.7273025,20.638,"(0.003298557363450527,0.0024104451294988394,0.0033973052632063627)","(-0.01,0.0,-2.18)",12.587,2026-01-28 16:56:42.772118,6,10
40,-78.6962749,35.7273025,22.579,"(0.0033282898366451263,0.0036331613082438707,0.004976985510438681)","(-0.01,0.01,-1.61)",12.587,2026-01-28 16:56:43.778629,6,10
41,-78.696275,35.7273025,23.949,"(0.0032603649888187647,0.0027778055518865585,0.004534223582595587)","(-0.01,0.01,-1.1)",12.587,2026-01-28 16:56:44.784365,6,10
42,-78.696275,35.7273025,24.784,"(0.003784516593441367,0.0029343210626393557,0.004200844559818506)","(-0.01,0.02,-0.55)",12.587,2026-01-28 16:56:45.786196,6,10
43,-78.696275,35.7273025,24.993,"(0.003947011660784483,0.0032622888684272766,0.0038140376564115286)","(-0.02,0.02,0.05)",12.587,2026-01-28 16:56:47.090672,6,10
44,-78.696275,35.7273025,24.951,"(0.003915890119969845,0.0029802473727613688,0.003932545892894268)","(-0.02,0.02,-0.03)",12.587,2026-01-28 16:56:48.096800,6,10
45,-78.696275,35.7273026,24.953,"(0.004547859542071819,0.0032456042245030403,0.003555777482688427)","(-0.02,0.02,-0.04)",12.587,2026-01-28 16:56:49.098709,6,10
46,-78.6962752,35.7273026,24.957,"(-0.020978117361664772,0.004178369417786598,-0.06024733930826187)","(0.03,-0.14,-0.02)",12.587,2026-01-28 16:56:50.105049,6,10
47,-78.6962888,35.7273069,24.95,"(-0.1103500947356224,0.021670067682862282,-0.2961122393608093)","(0.94,-2.41,-0.02)",12.587,2026-01-28 16:56:51.107064,6,10
