time,Altitude,Bandwidth(MBits/sec),BatteryVolts,GPSFix,ID,Interval(sec),Latitude,Longitude,NumberOfSatellites,Pitch,Roll,Transfer(MBytes),VelocityX,VelocityY,VelocityZ,Yaw,num
2026-01-19 15:38:57.751979,-0.0190000000,6.8941195393,48.2470000000,4.0000000000,5.0000000000,,35.7274726000,-78.6962506000,29.0000000000,-0.0317405090,-0.0732476115,841.2984642533,0.0000000000,0.0000000000,0.0000000000,0.0352374911,32.0000000000
2026-01-19 15:38:58.755483,-0.0210000000,4.8764688793,46.1380000000,4.0000000000,5.0000000000,,35.7274726000,-78.6962505000,29.0000000000,-0.0303074159,-0.0687798560,595.7459517543,0.0000000000,0.0200000000,0.0000000000,0.0358587280,33.0000000000
2026-01-19 15:39:01.765079,4.9440000000,6.1344293378,46.2590000000,4.0000000000,5.0000000000,,35.7274710000,-78.6962450000,29.0000000000,-0.0282528661,-0.0570251979,749.2626799235,0.0400000000,0.0200000000,-2.4800000000,-0.0872697607,36.0000000000
2026-01-19 15:39:02.768713,7.3870000000,5.6167197269,46.0290000000,4.0000000000,5.0000000000,,35.7274714000,-78.6962455000,29.0000000000,-0.0256558210,-0.0527022295,685.0741692602,0.0700000000,-0.1000000000,-2.2800000000,-0.0939333886,37.0000000000
2026-01-19 15:39:03.771489,9.8470000000,6.2181550880,45.9980000000,4.0000000000,5.0000000000,,35.7274719000,-78.6962469000,29.0000000000,-0.0269404575,-0.0480866544,759.1078440858,0.0800000000,-0.2000000000,-2.4000000000,-0.0929864720,38.0000000000
2026-01-19 15:39:04.774785,12.3570000000,6.8627925504,46.0890000000,4.0000000000,5.0000000000,,35.7274728000,-78.6962484000,29.0000000000,-0.0111286892,-0.0469660200,613.6316366229,0.0600000000,-0.1500000000,-2.4600000000,-0.0937791318,39.0000000000
2026-01-19 15:39:05.778088,14.8420000000,7.6862705174,45.9360000000,4.0000000000,5.0000000000,,35.7274729000,-78.6962496000,29.0000000000,-0.0178886261,-0.0432312153,140.4178267026,-0.0500000000,-0.1000000000,-2.3600000000,-0.0880758688,40.0000000000
2026-01-19 15:39:06.781494,17.2730000000,4.8118520993,45.9060000000,4.0000000000,5.0000000000,,35.7274724000,-78.6962505000,29.0000000000,-0.0228837710,-0.0343198739,587.5205241829,-0.0300000000,-0.0600000000,-2.4600000000,-0.0899631158,41.0000000000
2026-01-19 15:39:07.784893,19.7720000000,3.9039938054,46.0160000000,4.0000000000,5.0000000000,,35.7274719000,-78.6962508000,29.0000000000,-0.0300473198,-0.0407039933,476.1199617440,-0.0400000000,0.0000000000,-2.4700000000,-0.0860230327,42.0000000000
2026-01-19 15:39:08.787561,21.9470000000,5.2368438927,46.1180000000,4.0000000000,5.0000000000,,35.7274716000,-78.6962509000,29.0000000000,-0.0325644575,-0.0335189253,639.3323596860,0.0000000000,-0.0300000000,-1.8500000000,-0.0816325918,43.0000000000
2026-01-19 15:39:09.790553,23.5000000000,7.6124879265,46.1830000000,4.0000000000,5.0000000000,,35.7274715000,-78.6962512000,29.0000000000,-0.0281255804,-0.0205827355,637.9776309261,0.0000000000,-0.0300000000,-1.3200000000,-0.0788338929,44.0000000000
2026-01-19 15:39:10.795116,24.6280000000,12.8054325395,46.3560000000,4.0000000000,5.0000000000,,35.7274717000,-78.6962511000,29.0000000000,-0.0393729210,-0.0242138021,1.5307396607,0.0800000000,0.0400000000,-0.7500000000,-0.0751095489,45.0000000000
2026-01-19 15:39:11.798040,25.0450000000,17.4751753059,46.1840000000,4.0000000000,5.0000000000,,35.7274733000,-78.6962503000,29.0000000000,-0.0123846335,-0.0403841101,182.6674958797,0.2300000000,0.0200000000,-0.0200000000,-0.0767038092,46.0000000000
2026-01-19 15:39:12.800981,24.9220000000,6.0710167521,45.9130000000,4.0000000000,5.0000000000,,35.7274748000,-78.6962501000,29.0000000000,0.0014432659,-0.0307024606,741.1220102492,0.0900000000,-0.0200000000,0.0800000000,-0.0807662457,47.0000000000
2026-01-19 15:39:13.804551,24.9310000000,6.0740596653,46.0160000000,4.0000000000,5.0000000000,,35.7274747000,-78.6962503000,29.0000000000,-0.0069609685,-0.0329583511,741.8847331641,-0.1300000000,-0.0400000000,-0.1200000000,-0.0787671134,48.0000000000
2026-01-19 15:39:14.808265,24.9570000000,6.5273901693,45.9980000000,4.0000000000,5.0000000000,,35.7274732000,-78.6962506000,29.0000000000,-0.0240604766,-0.0253244117,797.2346236968,-0.1700000000,-0.0200000000,-0.0500000000,-0.0780708939,49.0000000000
2026-01-19 15:39:15.811439,24.9320000000,6.7785718488,45.7530000000,4.0000000000,5.0000000000,,35.7274720000,-78.6962525000,29.0000000000,-0.0377501510,-0.3082606792,827.2415178153,-0.1200000000,-0.8100000000,0.0700000000,-0.0796880051,50.0000000000
2026-01-19 15:39:16.815225,24.9270000000,7.5085629412,45.6980000000,4.0000000000,5.0000000000,,35.7274705000,-78.6962767000,29.0000000000,-0.0254383758,-0.3229105771,916.5238905648,-0.2300000000,-3.4700000000,-0.0100000000,-0.0796831101,51.0000000000
2026-01-19 15:39:17.818741,25.0990000000,7.5078250625,46.1460000000,4.0000000000,5.0000000000,,35.7274684000,-78.6963252000,29.0000000000,-0.0195328854,-0.1204025298,647.6424960294,-0.2400000000,-4.9100000000,-0.1100000000,-0.0836441964,52.0000000000
2026-01-19 15:39:18.822338,25.1290000000,8.3414203233,46.3020000000,4.0000000000,5.0000000000,,35.7274653000,-78.6963800000,29.0000000000,-0.0120679755,-0.0900894254,266.4724439987,-0.4500000000,-5.0300000000,0.1400000000,-0.0854247659,53.0000000000
2026-01-19 15:39:19.825992,24.9630000000,10.5606040132,46.1390000000,4.0000000000,5.0000000000,,35.7274609000,-78.6964363000,29.0000000000,-0.0381556153,-0.0778405964,729.1752851374,-0.4300000000,-5.1200000000,0.0800000000,-0.0850448832,54.0000000000
2026-01-19 15:39:20.829725,24.8940000000,17.9030262218,46.0320000000,4.0000000000,5.0000000000,,35.7274574000,-78.6964928000,29.0000000000,-0.0429405123,-0.0710936785,2.1294577239,-0.3100000000,-5.1700000000,-0.0700000000,-0.0840153545,55.0000000000
2026-01-19 15:39:21.833451,24.9370000000,19.9116763180,46.1790000000,4.0000000000,5.0000000000,,35.7274545000,-78.6965493000,29.0000000000,-0.0411134809,-0.0778364539,2.3728464100,-0.3000000000,-5.0200000000,-0.0600000000,-0.0786001608,56.0000000000
2026-01-19 15:39:22.837081,24.9150000000,17.1577689843,46.0260000000,4.0000000000,5.0000000000,,35.7274523000,-78.6966039000,29.0000000000,-0.0376035497,-0.0865550786,2.0420562981,-0.2000000000,-4.9000000000,0.0200000000,-0.0780779272,57.0000000000
2026-01-19 15:39:23.840151,24.9930000000,12.7852164383,46.3580000000,4.0000000000,5.0000000000,,35.7274503000,-78.6966563000,29.0000000000,-0.0178952925,0.0299561769,1.5185216438,-0.2800000000,-4.3900000000,-0.1900000000,-0.0754046068,58.0000000000
2026-01-19 15:39:24.843123,24.9670000000,11.3064296958,46.2960000000,4.0000000000,5.0000000000,,35.7274475000,-78.6966976000,29.0000000000,-0.0337384418,0.1007319689,246.8091664642,-0.2800000000,-3.0600000000,-0.0500000000,-0.0741051137,59.0000000000
2026-01-19 15:39:25.847046,24.8840000000,8.4093184899,45.9870000000,4.0000000000,5.0000000000,,35.7274453000,-78.6967217000,29.0000000000,-0.0339323021,0.1565897316,607.3429611877,-0.1300000000,-1.2700000000,0.0700000000,-0.0859893188,60.0000000000
2026-01-19 15:39:26.850858,24.8350000000,14.1057682846,45.8820000000,4.0000000000,5.0000000000,,35.7274451000,-78.6967275000,29.0000000000,-0.0408071727,0.0274910908,1.6847962688,0.1400000000,-0.0400000000,-0.1600000000,-0.0830626413,61.0000000000
2026-01-19 15:39:27.870704,24.9410000000,18.9674739687,46.0060000000,4.0000000000,5.0000000000,,35.7274466000,-78.6967266000,29.0000000000,-0.0273418576,-0.0323950313,2.2578719630,0.1800000000,0.1200000000,-0.1100000000,-0.0764446110,62.0000000000
2026-01-19 15:39:28.874248,24.9500000000,11.2539535218,45.7570000000,4.0000000000,5.0000000000,,35.7274484000,-78.6967269000,29.0000000000,-0.0944072753,-0.3067251146,1.3436538447,0.2700000000,-0.6300000000,0.0400000000,-0.0694259778,63.0000000000
2026-01-19 15:39:29.877705,24.9070000000,0.0000000000,45.5840000000,4.0000000000,5.0000000000,,35.7274529000,-78.6967489000,29.0000000000,-0.1032164320,-0.3182769120,0.0000000000,0.7100000000,-3.2700000000,-0.0600000000,-0.0659744740,64.0000000000
2026-01-19 15:39:30.881125,25.0070000000,0.0000000000,45.7240000000,4.0000000000,5.0000000000,,35.7274604000,-78.6967954000,29.0000000000,-0.0632603541,-0.1410658658,0.0000000000,0.9300000000,-4.6500000000,-0.0500000000,-0.0711196810,65.0000000000
2026-01-19 15:39:31.884138,25.1090000000,0.9132330588,45.8710000000,4.0000000000,5.0000000000,,35.7274687000,-78.6968478000,29.0000000000,-0.0690162331,-0.1132615954,111.6173738501,0.9700000000,-4.7700000000,0.0000000000,-0.0633771643,66.0000000000
2026-01-19 15:39:32.887583,25.0520000000,3.5458656000,45.8030000000,4.0000000000,5.0000000000,,35.7274779000,-78.6969005000,29.0000000000,-0.0711797550,-0.1228178293,433.1625600000,1.1100000000,-4.7800000000,0.1400000000,-0.0625367537,67.0000000000
2026-01-19 15:39:33.890706,25.0250000000,4.7520892032,45.7660000000,4.0000000000,5.0000000000,,35.7274883000,-78.6969535000,29.0000000000,-0.0698416233,-0.1310668588,580.1814184960,1.2000000000,-4.8800000000,0.0200000000,-0.0668820664,68.0000000000
2026-01-19 15:39:34.894051,25.0140000000,5.0866207142,45.8550000000,4.0000000000,5.0000000000,,35.7274995000,-78.6970081000,29.0000000000,-0.0588935241,-0.1266268641,621.2927447398,1.3100000000,-5.0200000000,-0.0200000000,-0.0661111623,69.0000000000
2026-01-19 15:39:35.897502,24.9480000000,7.0380409447,45.8080000000,4.0000000000,5.0000000000,,35.7275113000,-78.6970639000,29.0000000000,-0.0345075130,-0.1199568957,859.4869291093,1.2400000000,-5.0800000000,0.0000000000,-0.0706418827,70.0000000000
2026-01-19 15:39:36.900385,24.9170000000,6.8125724369,45.8010000000,4.0000000000,5.0000000000,,35.7275219000,-78.6971195000,29.0000000000,-0.0464311913,-0.1080908626,831.3709668872,1.1000000000,-5.0700000000,-0.0700000000,-0.0692683682,71.0000000000
2026-01-19 15:39:37.903724,24.9390000000,5.4920603324,45.8250000000,4.0000000000,5.0000000000,,35.7275310000,-78.6971752000,29.0000000000,-0.0693335906,-0.0933241695,670.9089330505,0.9800000000,-4.9800000000,-0.0500000000,-0.0654154867,72.0000000000
2026-01-19 15:39:38.906977,24.9420000000,4.4375662977,45.8690000000,4.0000000000,5.0000000000,,35.7275403000,-78.6972293000,29.0000000000,-0.0676363111,-0.1049973667,541.6694171335,1.0800000000,-4.8400000000,-0.0300000000,-0.0656036437,73.0000000000
2026-01-19 15:39:39.909995,24.9160000000,4.7515171732,45.7890000000,4.0000000000,5.0000000000,,35.7275505000,-78.6972826000,29.0000000000,-0.0716910586,-0.1094791293,580.0281294784,1.0900000000,-4.7500000000,0.0200000000,-0.0667745546,74.0000000000
2026-01-19 15:39:40.914606,24.9050000000,3.8657441003,45.8750000000,4.0000000000,5.0000000000,,35.7275609000,-78.6973351000,29.0000000000,-0.0678788200,-0.1220907122,471.7985389508,1.1200000000,-4.7900000000,-0.1100000000,-0.0660318434,75.0000000000
2026-01-19 15:39:41.918345,24.9360000000,4.2401259671,45.8360000000,4.0000000000,5.0000000000,,35.7275712000,-78.6973887000,29.0000000000,-0.0759357587,-0.1195259541,517.9654922947,1.1200000000,-4.8500000000,-0.0300000000,-0.0648274869,76.0000000000
2026-01-19 15:39:42.921670,24.9750000000,6.9021460022,45.8090000000,4.0000000000,5.0000000000,,35.7275819000,-78.6974424000,29.0000000000,-0.0647468567,-0.1238651723,842.6338476410,1.2700000000,-4.8600000000,0.0200000000,-0.0701140761,77.0000000000
2026-01-19 15:39:43.925153,24.9580000000,4.0528535100,45.9630000000,4.0000000000,5.0000000000,,35.7275928000,-78.6974973000,29.0000000000,-0.0585846677,-0.1119797528,494.2966196780,1.2000000000,-4.9400000000,-0.1000000000,-0.0685014725,78.0000000000
2026-01-19 15:39:46.934921,24.9460000000,0.0000000000,45.9700000000,4.0000000000,5.0000000000,,35.7276252000,-78.6976743000,29.0000000000,-0.0406849533,-0.0301734768,0.0000000000,1.1000000000,-4.7500000000,-0.1000000000,-0.0724478513,81.0000000000
2026-01-19 15:39:47.938502,24.9790000000,0.0000000000,45.9960000000,4.0000000000,5.0000000000,,35.7276341000,-78.6977217000,29.0000000000,-0.0137832090,0.0644696057,0.0000000000,0.8600000000,-3.6100000000,-0.0500000000,-0.0665514469,82.0000000000
2026-01-19 15:39:48.942158,24.8490000000,0.0000000000,45.7960000000,4.0000000000,5.0000000000,,35.7276404000,-78.6977534000,29.0000000000,0.0112924548,0.1201357692,0.0000000000,0.4900000000,-2.0500000000,-0.0300000000,-0.0633360595,83.0000000000
2026-01-19 15:39:49.945972,24.8680000000,0.0000000000,45.7570000000,4.0000000000,5.0000000000,,35.7276433000,-78.6977660000,29.0000000000,-0.0025361879,0.0688251853,0.0000000000,0.1100000000,-0.3900000000,-0.1200000000,-0.0686500967,84.0000000000
2026-01-19 15:39:50.949969,24.9150000000,0.0000000000,45.6450000000,4.0000000000,5.0000000000,,35.7276439000,-78.6977662000,29.0000000000,-0.0225492883,-0.0265453458,0.0000000000,0.0000000000,0.1700000000,0.0000000000,-0.0690755397,85.0000000000
2026-01-19 15:39:51.953589,24.9510000000,0.0000000000,45.5340000000,4.0000000000,5.0000000000,,35.7276439000,-78.6977644000,29.0000000000,-0.0691533014,-0.1710141301,0.0000000000,0.0300000000,0.0100000000,0.0000000000,-0.0614550523,86.0000000000
2026-01-19 15:39:52.956859,24.9070000000,0.0000000000,45.2860000000,4.0000000000,5.0000000000,,35.7276463000,-78.6977768000,29.0000000000,-0.1052046269,-0.3188588619,0.0000000000,0.5200000000,-2.4400000000,-0.0500000000,-0.0651865900,87.0000000000
2026-01-19 15:39:53.959765,25.0190000000,0.0000000000,45.5920000000,4.0000000000,5.0000000000,,35.7276529000,-78.6978171000,29.0000000000,-0.0808992311,-0.1816212088,0.0000000000,0.9000000000,-4.5700000000,-0.1700000000,-0.0666065142,88.0000000000
2026-01-19 15:39:56.969423,24.9590000000,0.0000000000,45.7220000000,4.0000000000,5.0000000000,,35.7276810000,-78.6979771000,29.0000000000,-0.0626005158,-0.0789354146,0.0000000000,1.1800000000,-4.8800000000,-0.0500000000,-0.0625208840,91.0000000000
2026-01-19 15:39:57.973007,25.0710000000,0.0000000000,45.9520000000,4.0000000000,5.0000000000,,35.7276912000,-78.6980313000,29.0000000000,-0.0680271834,-0.0830075592,0.0000000000,1.0600000000,-4.9200000000,-0.0400000000,-0.0574131012,92.0000000000
2026-01-19 15:39:58.976394,25.0630000000,0.0000000000,46.0620000000,4.0000000000,5.0000000000,,35.7277012000,-78.6980855000,29.0000000000,-0.0767953768,-0.0793582350,0.0000000000,1.1800000000,-4.9100000000,0.0100000000,-0.0568175241,93.0000000000
2026-01-19 15:39:59.979534,24.9790000000,0.0000000000,45.9280000000,4.0000000000,5.0000000000,,35.7277120000,-78.6981400000,29.0000000000,-0.0666330233,-0.0772377700,0.0000000000,1.1900000000,-4.9200000000,0.0100000000,-0.0610194243,94.0000000000
2026-01-19 15:40:00.983194,24.9850000000,0.0000000000,45.9530000000,4.0000000000,5.0000000000,,35.7277229000,-78.6981942000,29.0000000000,-0.0659924671,-0.0743973106,0.0000000000,1.2200000000,-4.8400000000,0.0300000000,-0.0597965755,95.0000000000
2026-01-19 15:40:01.986606,24.9730000000,0.0000000000,45.9180000000,4.0000000000,5.0000000000,,35.7277338000,-78.6982480000,29.0000000000,-0.0595683940,-0.0769507289,0.0000000000,1.2000000000,-4.8400000000,0.0000000000,-0.0606449768,96.0000000000
2026-01-19 15:40:02.989498,24.9680000000,0.0000000000,45.9470000000,4.0000000000,5.0000000000,,35.7277445000,-78.6983013000,29.0000000000,-0.0557938106,-0.0811020732,0.0000000000,1.1200000000,-4.8600000000,-0.0400000000,-0.0608034022,97.0000000000
2026-01-19 15:40:03.992912,24.9700000000,0.0000000000,45.8770000000,4.0000000000,5.0000000000,,35.7277548000,-78.6983549000,29.0000000000,-0.0564420819,-0.0779267401,0.0000000000,1.1300000000,-4.8700000000,0.0000000000,-0.0600375868,98.0000000000
2026-01-19 15:40:04.996844,25.0080000000,0.0000000000,45.8750000000,4.0000000000,5.0000000000,,35.7277655000,-78.6984080000,29.0000000000,-0.0510993339,-0.0891704410,0.0000000000,1.1300000000,-4.8500000000,0.0200000000,-0.0596461557,99.0000000000
2026-01-19 15:40:06.000265,25.0020000000,0.0000000000,45.9280000000,4.0000000000,5.0000000000,,35.7277760000,-78.6984618000,29.0000000000,-0.0399545096,-0.0836877227,0.0000000000,1.1200000000,-4.9100000000,-0.0400000000,-0.0635546297,100.0000000000
2026-01-19 15:40:07.003221,25.0080000000,0.0000000000,45.8840000000,4.0000000000,5.0000000000,,35.7277855000,-78.6985157000,29.0000000000,-0.0674488842,-0.0976194441,0.0000000000,1.0300000000,-4.8600000000,0.0200000000,-0.0571505800,101.0000000000
2026-01-19 15:40:08.006080,25.0000000000,0.0000000000,45.8400000000,4.0000000000,5.0000000000,,35.7277948000,-78.6985699000,29.0000000000,-0.0551547371,-0.0891781151,0.0000000000,1.0600000000,-4.9100000000,0.0700000000,-0.0608671047,102.0000000000
2026-01-19 15:40:09.009421,24.9870000000,0.0000000000,45.6890000000,4.0000000000,5.0000000000,,35.7278040000,-78.6986246000,29.0000000000,-0.0739703476,-0.0814615339,0.0000000000,1.0800000000,-4.9800000000,-0.0100000000,-0.0538291037,103.0000000000
2026-01-19 15:40:10.012247,25.0040000000,0.0000000000,45.6890000000,4.0000000000,5.0000000000,,35.7278142000,-78.6986792000,29.0000000000,-0.0496489853,-0.0812123120,0.0000000000,1.1700000000,-4.9000000000,0.0400000000,-0.0633540526,104.0000000000
2026-01-19 15:40:11.015454,25.0550000000,0.0000000000,46.0990000000,4.0000000000,5.0000000000,,35.7278241000,-78.6987317000,29.0000000000,-0.0113705099,0.0316135027,0.0000000000,0.9900000000,-4.3400000000,-0.1300000000,-0.0615279302,105.0000000000
2026-01-19 15:40:12.019032,24.9160000000,0.0000000000,45.6910000000,4.0000000000,5.0000000000,,35.7278319000,-78.6987730000,29.0000000000,-0.0040738164,0.1102531105,0.0000000000,0.7500000000,-2.9600000000,0.1200000000,-0.0594063029,106.0000000000
2026-01-19 15:40:13.023605,24.8500000000,0.0000000000,45.6670000000,4.0000000000,5.0000000000,,35.7278369000,-78.6987964000,29.0000000000,0.0265637971,0.1245186478,0.0000000000,0.2700000000,-1.2100000000,-0.0600000000,-0.0629668906,107.0000000000
2026-01-19 15:40:14.027409,24.8720000000,0.0000000000,45.3700000000,4.0000000000,5.0000000000,,35.7278378000,-78.6988027000,29.0000000000,-0.0283341482,0.0243600439,0.0000000000,-0.0100000000,-0.0700000000,-0.0400000000,-0.0645372570,108.0000000000
2026-01-19 15:40:15.031205,24.9320000000,0.0000000000,45.3740000000,4.0000000000,5.0000000000,,35.7278378000,-78.6988012000,29.0000000000,-0.0390697420,-0.0448206998,0.0000000000,0.0200000000,0.2200000000,-0.0900000000,-0.0655185133,109.0000000000
2026-01-19 15:40:16.034897,25.0710000000,0.0000000000,45.4740000000,4.0000000000,5.0000000000,,35.7278384000,-78.6988008000,29.0000000000,-0.1214076579,-0.3045206666,0.0000000000,0.2100000000,-0.6200000000,-0.0400000000,-0.0407908484,110.0000000000
2026-01-19 15:40:17.037375,25.0600000000,0.0000000000,45.2330000000,4.0000000000,5.0000000000,,35.7278424000,-78.6988216000,29.0000000000,-0.1028975248,-0.3290076256,0.0000000000,0.6500000000,-3.2000000000,0.0800000000,-0.0567140989,111.0000000000
2026-01-19 15:40:18.041133,25.1880000000,0.0000000000,45.5820000000,4.0000000000,5.0000000000,,35.7278494000,-78.6988683000,29.0000000000,-0.0916525573,-0.1370023489,0.0000000000,0.8800000000,-4.7800000000,0.0000000000,-0.0514526963,112.0000000000
2026-01-19 15:40:19.044103,25.2060000000,0.0000000000,45.7270000000,4.0000000000,5.0000000000,,35.7278580000,-78.6989229000,29.0000000000,-0.0818628818,-0.0810546130,0.0000000000,1.0900000000,-4.9300000000,0.1800000000,-0.0486363284,113.0000000000
2026-01-19 15:40:20.047689,25.0300000000,0.0000000000,45.5750000000,4.0000000000,5.0000000000,,35.7278687000,-78.6989771000,29.0000000000,-0.0765555277,-0.0857882053,0.0000000000,1.2700000000,-4.8800000000,0.0200000000,-0.0516993962,114.0000000000
2026-01-19 15:40:21.051487,25.0610000000,0.0000000000,45.5640000000,4.0000000000,5.0000000000,,35.7278804000,-78.6990301000,29.0000000000,-0.0679956228,-0.1045317799,0.0000000000,1.3200000000,-4.7500000000,0.0300000000,-0.0499117896,115.0000000000
2026-01-19 15:40:22.054669,25.0540000000,0.0000000000,45.5770000000,4.0000000000,5.0000000000,,35.7278921000,-78.6990830000,29.0000000000,-0.0584440231,-0.1165039092,0.0000000000,1.2700000000,-4.8300000000,0.0800000000,-0.0548783876,116.0000000000
2026-01-19 15:40:23.058143,24.9900000000,0.0000000000,45.6150000000,4.0000000000,5.0000000000,,35.7279037000,-78.6991370000,29.0000000000,-0.0546318069,-0.1072876453,0.0000000000,1.2800000000,-4.9100000000,0.0000000000,-0.0542928241,117.0000000000
2026-01-19 15:40:24.061778,25.0110000000,0.0000000000,45.7250000000,4.0000000000,5.0000000000,,35.7279150000,-78.6991919000,29.0000000000,-0.0401122645,-0.1049914956,0.0000000000,1.2400000000,-5.0100000000,-0.0500000000,-0.0553477854,118.0000000000
2026-01-19 15:40:25.065333,24.9870000000,0.0000000000,45.7270000000,4.0000000000,5.0000000000,,35.7279255000,-78.6992474000,29.0000000000,-0.0320238955,-0.0777503699,0.0000000000,1.1000000000,-5.0300000000,-0.0400000000,-0.0593048185,119.0000000000
2026-01-19 15:40:26.068158,24.8490000000,0.0000000000,45.3120000000,4.0000000000,5.0000000000,,35.7279351000,-78.6993028000,29.0000000000,-0.0383993946,-0.0854514092,0.0000000000,0.9800000000,-4.9700000000,0.1200000000,-0.0664611980,120.0000000000
2026-01-19 15:40:27.071815,24.8950000000,0.0000000000,45.5780000000,4.0000000000,5.0000000000,,35.7279438000,-78.6993573000,29.0000000000,-0.0653758794,-0.0704786777,0.0000000000,1.0200000000,-4.8900000000,-0.2300000000,-0.0562098064,121.0000000000
2026-01-19 15:40:28.074718,25.0010000000,0.0000000000,45.6080000000,4.0000000000,5.0000000000,,35.7279532000,-78.6994107000,29.0000000000,-0.0694400668,-0.0679104924,0.0000000000,1.0900000000,-4.8200000000,-0.0800000000,-0.0502180159,122.0000000000
2026-01-19 15:40:29.077791,24.9710000000,0.0000000000,45.5820000000,4.0000000000,5.0000000000,,35.7279633000,-78.6994637000,29.0000000000,-0.0533620082,-0.0769816935,0.0000000000,1.1600000000,-4.8500000000,0.0100000000,-0.0542279743,123.0000000000
2026-01-19 15:40:30.080726,24.9250000000,0.0000000000,45.8480000000,4.0000000000,5.0000000000,,35.7279741000,-78.6995175000,29.0000000000,-0.0511225238,-0.0742447674,0.0000000000,1.2200000000,-4.9400000000,-0.1600000000,-0.0551174916,124.0000000000
