time,num,Longitude,Latitude,Altitude,Pitch,Yaw,Roll,VelocityX,VelocityY,VelocityZ,BatteryVolts,GPSFix,NumberOfSatellites,Interval(sec),Latency(sec),Bandwidth(MBits/sec)
2026-01-28 16:56:56.236319,52.0000000000,-78.6965380000,35.7273872000,24.9820000000,-0.0539728291,0.0053836256,-0.1882510334,1.8200000000,-4.6900000000,-0.0100000000,12.5870000000,6.0000000000,10.0000000000,15.7572964676,4.7399305752,0.1152160189
2026-01-28 16:56:57.238656,53.0000000000,-78.6965902000,35.7274039000,24.9910000000,-0.0548154674,0.0055002677,-0.1881594360,1.8200000000,-4.6600000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,16.7504461657,4.6504648128,0.1086637412
2026-01-28 16:56:58.242175,54.0000000000,-78.6966415000,35.7274203000,24.9980000000,-0.0198833272,0.0008180924,-0.0987836048,1.7400000000,-4.4500000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,17.7447669821,4.5608935527,0.1021037370
2026-01-28 16:56:59.246336,55.0000000000,-78.6966856000,35.7274344000,24.9990000000,0.0164815374,-0.0012934553,0.0072289864,1.3000000000,-3.3800000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,18.7397239616,4.4712649852,0.0955395358
2026-01-28 16:57:00.725464,56.0000000000,-78.6967242000,35.7274465000,25.0050000000,0.0538763590,0.0015302635,0.1325247288,0.4000000000,-1.0900000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,20.2052944783,4.3392422056,0.0858704747
2026-01-28 16:57:01.727912,57.0000000000,-78.6967296000,35.7274481000,25.0060000000,0.0210120995,-0.0015785212,0.0565462597,0.0000000000,-0.0200000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,21.1985540084,4.2497665492,0.0793174724
2026-01-28 16:57:02.730519,58.0000000000,-78.6967281000,35.7274478000,25.0030000000,0.0024084137,-0.0021825752,0.0054140468,-0.0700000000,0.2000000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,22.1919713109,4.1602766802,0.0727634291
2026-01-28 16:57:03.732783,59.0000000000,-78.6967288000,35.7274477000,25.0000000000,-0.0668672323,0.0080113625,-0.2947195172,0.2100000000,-1.0100000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,23.1850487178,4.0708174300,0.0662116284
2026-01-28 16:57:04.739081,60.0000000000,-78.6967531000,35.7274522000,25.0040000000,-0.0757221207,0.0113079688,-0.3574408293,0.8000000000,-3.4600000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,24.1821229433,3.9809981350,0.0596334587
2026-01-28 16:57:05.741612,61.0000000000,-78.6967993000,35.7274611000,25.0080000000,-0.0374395698,-0.0009046774,-0.2245033383,1.0600000000,-4.5600000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,25.1754649107,3.8915150524,0.0530799124
2026-01-28 16:57:07.746823,62.0000000000,-78.6969066000,35.7274813000,24.9980000000,-0.0324155241,-0.0017741228,-0.2120501548,1.1100000000,-4.9200000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,27.1622962184,3.7125356114,0.0399718477
2026-01-28 16:57:08.752660,63.0000000000,-78.6969618000,35.7274916000,25.0000000000,-0.0309233759,-0.0020671564,-0.2045965344,1.1200000000,-4.9400000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,28.1589138675,3.6227574461,0.0333966902
2026-01-28 16:57:09.758558,64.0000000000,-78.6970224000,35.7275029000,25.0010000000,-0.0304654054,-0.0023264301,-0.2005811781,1.1000000000,-4.8800000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,29.1555918862,3.5329738425,0.0268211345
2026-01-28 16:57:10.760371,65.0000000000,-78.6970766000,35.7275131000,25.0040000000,-0.0312991031,-0.0026091505,-0.2019957155,1.1000000000,-4.8700000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,30.1482223555,3.4435548537,0.0202722824
2026-01-28 16:57:11.765868,66.0000000000,-78.6971308000,35.7275232000,25.0050000000,-0.0312770791,-0.0019990539,-0.2009419501,1.1000000000,-4.8500000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,31.1445031527,3.3538070329,0.0136993473
2026-01-28 16:57:12.772040,67.0000000000,-78.6971847000,35.7275334000,25.0050000000,-0.0315088294,-0.0022983234,-0.2018071860,1.1100000000,-4.8500000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,32.1414525807,3.2639989799,0.0071220009
2026-01-28 16:57:13.777571,68.0000000000,-78.6972386000,35.7275435000,25.0040000000,-0.0319701098,-0.0022999174,-0.2027229071,1.1000000000,-4.8400000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,0.1848341893,0.2182767112,0.9437015993
2026-01-28 16:57:14.784125,69.0000000000,-78.6972922000,35.7275536000,25.0050000000,-0.0325020142,-0.0016081814,-0.2070197165,1.1100000000,-4.8700000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,0.1516498006,1.2157913579,0.4397513514
2026-01-28 16:57:16.655624,70.0000000000,-78.6973896000,35.7275719000,25.0050000000,-0.0313574374,-0.0017503259,-0.2027216256,1.1100000000,-4.8600000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,0.1839086419,2.9748801493,0.5310562311
2026-01-28 16:57:17.743097,71.0000000000,-78.6974491000,35.7275832000,25.0050000000,-0.0311039947,-0.0019969910,-0.2005382627,1.1100000000,-4.8500000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,1.2672020195,2.9310770918,0.5130697402
2026-01-28 16:57:18.748579,72.0000000000,-78.6975028000,35.7275933000,25.0050000000,-0.0316509418,-0.0019599544,-0.2036050558,1.1100000000,-4.8500000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,2.2688193676,2.8905766114,0.4964393595
2026-01-28 16:57:19.755032,73.0000000000,-78.6975569000,35.7276035000,25.0040000000,-0.0312478952,-0.0022951278,-0.2003986984,1.1000000000,-4.8400000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,3.2714039915,2.8500370191,0.4797929185
2026-01-28 16:57:20.760776,74.0000000000,-78.6976104000,35.7276135000,25.0040000000,-0.0325435884,-0.0013446981,-0.2057832330,1.1100000000,-4.8500000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,4.2732822210,2.8095259899,0.4631582062
2026-01-28 16:57:21.766645,75.0000000000,-78.6976644000,35.7276237000,25.0040000000,-0.0173325371,-0.0048367921,-0.1416753232,1.0900000000,-4.7900000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,5.2752851534,2.7690099184,0.4465214234
2026-01-28 16:57:22.773129,76.0000000000,-78.6977128000,35.7276328000,24.9990000000,0.0095643708,-0.0067486768,-0.0140303262,0.8500000000,-3.7900000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,6.2779006342,2.7284690784,0.4298744701
2026-01-28 16:57:23.778529,77.0000000000,-78.6977504000,35.7276397000,24.9990000000,0.0280159879,-0.0058606318,0.0947984084,0.4700000000,-2.1900000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,7.2794363772,2.6879718976,0.4132454443
2026-01-28 16:57:24.780802,78.0000000000,-78.6977654000,35.7276424000,25.0030000000,0.0296598002,-0.0059612952,0.1216491088,0.1000000000,-0.5300000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,8.2778570991,2.6476006731,0.3966681388
2026-01-28 16:57:25.786022,79.0000000000,-78.6977667000,35.7276427000,25.0020000000,0.0086858552,-0.0072367322,0.0356831737,-0.0400000000,0.1600000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,9.2792133107,2.6071107517,0.3800420939
2026-01-28 16:57:26.798081,80.0000000000,-78.6977643000,35.7276424000,24.9990000000,-0.0191396363,-0.0063569779,-0.0871733949,-0.0100000000,0.0600000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,10.2873825311,2.5663453458,0.3633029289
2026-01-28 16:57:28.659207,81.0000000000,-78.6978043000,35.7276500000,25.0020000000,-0.0705944821,0.0035714265,-0.3295063376,0.9600000000,-4.1000000000,-0.0100000000,12.5870000000,6.0000000000,10.0000000000,12.1413550597,2.4913798130,0.3325204459
2026-01-28 16:57:29.744202,82.0000000000,-78.6978590000,35.7276605000,25.0000000000,-0.0353287682,-0.0064141839,-0.2160774469,1.1000000000,-4.7100000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,13.2221798820,2.4476765718,0.3145749417
2026-01-28 16:57:30.750837,83.0000000000,-78.6979128000,35.7276707000,24.9950000000,-0.0338449888,-0.0059327283,-0.2159789205,1.1100000000,-4.8700000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,14.2249458224,2.4071296480,0.2979254903
2026-01-28 16:57:31.756602,84.0000000000,-78.6979678000,35.7276810000,24.9960000000,-0.0329883881,-0.0072199707,-0.2074270397,1.1200000000,-4.9400000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,15.2268452182,2.3666177629,0.2812904265
2026-01-28 16:57:32.761127,85.0000000000,-78.6980231000,35.7276914000,24.9970000000,-0.0319515578,-0.0070882794,-0.2010720074,1.1100000000,-4.9100000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,16.2275090613,2.3261558376,0.2646758773
2026-01-28 16:57:33.767389,86.0000000000,-78.6980778000,35.7277016000,24.9980000000,-0.0315790698,-0.0073393071,-0.1989544779,1.1000000000,-4.8800000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,17.2299034432,2.2856239377,0.2480325951
2026-01-28 16:57:34.773301,87.0000000000,-78.6981320000,35.7277118000,25.0000000000,-0.0328911841,-0.0067907618,-0.2032014132,1.1000000000,-4.8500000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,18.2319492183,2.2451061338,0.2313951009
2026-01-28 16:57:35.778503,88.0000000000,-78.6981857000,35.7277219000,25.0010000000,-0.0328370519,-0.0068088239,-0.2042174488,1.1100000000,-4.8700000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,19.2332875788,2.2046169342,0.2147693523
2026-01-28 16:57:36.784352,89.0000000000,-78.6982453000,35.7277331000,25.0020000000,-0.0329084136,-0.0066331034,-0.2020196915,1.1000000000,-4.8600000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,20.2352706199,2.1641016670,0.1981328998
2026-01-28 16:57:37.790056,90.0000000000,-78.6982992000,35.7277432000,25.0010000000,-0.0335235707,-0.0070406930,-0.2021466345,1.1100000000,-4.8600000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,21.2371090669,2.1235922464,0.1814988480
2026-01-28 16:57:38.814164,91.0000000000,-78.6983532000,35.7277534000,25.0010000000,-0.0327785201,-0.0071925903,-0.2008870393,1.1000000000,-4.8500000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,22.2572808725,2.0823415150,0.1645603978
2026-01-28 16:57:39.819893,92.0000000000,-78.6984071000,35.7277635000,25.0010000000,-0.0327808447,-0.0072069429,-0.2028980851,1.1000000000,-4.8500000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,23.2591443111,2.0418310838,0.1479259311
2026-01-28 16:57:41.215988,93.0000000000,-78.6984825000,35.7277777000,25.0010000000,-0.0333972238,-0.0064450498,-0.2047503591,1.1100000000,-4.8500000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,24.6498733045,1.9855968418,0.1248349246
2026-01-28 16:57:42.747362,94.0000000000,-78.6985634000,35.7277930000,25.0040000000,-0.0324065387,-0.0070515838,-0.2015114874,1.1100000000,-4.8600000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,26.1753614478,1.9239136024,0.0995064410
2026-01-28 16:57:43.754360,95.0000000000,-78.6986173000,35.7278031000,25.0040000000,-0.0331691168,-0.0068578436,-0.2028736472,1.1100000000,-4.8600000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,27.1784890009,1.8833520567,0.0828509855
2026-01-28 16:57:44.759693,96.0000000000,-78.6986715000,35.7278133000,25.0010000000,-0.0319512524,-0.0073479582,-0.1987468451,1.1000000000,-4.8400000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,28.1799579296,1.8428575776,0.0662230690
2026-01-28 16:57:45.761901,97.0000000000,-78.6987238000,35.7278231000,25.0010000000,-0.0041539255,-0.0107622873,-0.0775217265,1.0000000000,-4.4200000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,29.1783138775,1.8024889722,0.0496468390
2026-01-28 16:57:46.763871,98.0000000000,-78.6987669000,35.7278312000,24.9980000000,0.0168445017,-0.0118660154,0.0310387108,0.7100000000,-3.2100000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,30.1764326604,1.7621299565,0.0330745468
2026-01-28 16:57:47.842575,99.0000000000,-78.6987961000,35.7278366000,25.0000000000,0.0381462723,-0.0097299004,0.1428940743,0.2900000000,-1.4000000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,31.2509907184,1.7186801125,0.0152330930
2026-01-28 16:57:48.846943,100.0000000000,-78.6988037000,35.7278379000,25.0020000000,0.0202425197,-0.0118745463,0.0799096078,0.0000000000,-0.0900000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,7.5934661679,0.7087438669,0.7505046505
2026-01-28 16:57:49.854986,101.0000000000,-78.6988025000,35.7278378000,25.0000000000,0.0040247450,-0.0121148201,0.0134886298,-0.0600000000,0.2200000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,0.2116174586,1.3635060673,0.8107328978
2026-01-28 16:57:50.856908,102.0000000000,-78.6988024000,35.7278378000,24.9970000000,-0.0687162951,-0.0025820294,-0.2847232819,0.1900000000,-0.8600000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,0.2007986418,1.7833288322,0.6955702796
2026-01-28 16:57:52.742773,103.0000000000,-78.6988655000,35.7278501000,25.0040000000,-0.0446412154,-0.0094067240,-0.2270821929,1.0900000000,-4.5100000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,2.0749958397,1.7750157298,0.6526214116
2026-01-28 16:57:53.744229,104.0000000000,-78.6989177000,35.7278603000,24.9950000000,-0.0368801616,-0.0108941542,-0.2146836817,1.1400000000,-4.7700000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,3.0702560035,1.7706011999,0.6298141545
2026-01-28 16:57:54.749830,105.0000000000,-78.6989723000,35.7278708000,24.9920000000,-0.0339033864,-0.0116875684,-0.2070210725,1.1500000000,-4.8900000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,4.0696351645,1.7661683999,0.6069125070
2026-01-28 16:57:55.751437,106.0000000000,-78.6990271000,35.7278813000,24.9940000000,-0.0343258679,-0.0115481652,-0.2067971230,1.1400000000,-4.9100000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,5.0650454338,1.7617532042,0.5841018101
2026-01-28 16:57:56.757047,107.0000000000,-78.6990818000,35.7278918000,24.9970000000,-0.0336133428,-0.0113097727,-0.2021008432,1.1300000000,-4.9100000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,6.0644337539,1.7573203636,0.5611999527
2026-01-28 16:57:57.762565,108.0000000000,-78.6991365000,35.7279022000,24.9980000000,-0.0336664692,-0.0115745338,-0.1995870620,1.1200000000,-4.8700000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,7.0637307385,1.7528879282,0.5383001883
2026-01-28 16:57:58.768431,109.0000000000,-78.6991907000,35.7279126000,24.9990000000,-0.0338866003,-0.0118899029,-0.1990808547,1.1200000000,-4.8500000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,8.0633734747,1.7484539591,0.5153925008
2026-01-28 16:57:59.771004,110.0000000000,-78.6992447000,35.7279230000,25.0000000000,-0.0343286581,-0.0115261609,-0.2004109323,1.1200000000,-4.8300000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,9.0597434017,1.7440345068,0.4925598125
2026-01-28 16:58:00.772347,111.0000000000,-78.6992984000,35.7279333000,25.0010000000,-0.0344793908,-0.0117668575,-0.2015753388,1.1300000000,-4.8500000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,10.0548911135,1.7396204756,0.4697551323
2026-01-28 16:58:01.773504,112.0000000000,-78.6993521000,35.7279436000,25.0010000000,-0.0351384729,-0.0116137741,-0.2034043223,1.1200000000,-4.8400000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,11.0498541192,1.7352072638,0.4469546849
2026-01-28 16:58:02.780674,113.0000000000,-78.6994058000,35.7279539000,25.0010000000,-0.0352674536,-0.0111275716,-0.2041223645,1.1300000000,-4.8700000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,12.0507928512,1.7307675462,0.4240172984
2026-01-28 16:58:03.785319,114.0000000000,-78.6994599000,35.7279643000,25.0010000000,-0.0346187018,-0.0117433425,-0.2011117190,1.1300000000,-4.8600000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,13.0492220224,1.7263389600,0.4011374207
2026-01-28 16:58:05.745861,115.0000000000,-78.6995679000,35.7279850000,25.0010000000,-0.0340699442,-0.0110010626,-0.2002944648,1.1200000000,-4.8300000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,14.9976344435,1.7176966721,0.3564878461
2026-01-28 16:58:06.750903,116.0000000000,-78.6996213000,35.7279953000,25.0010000000,-0.0357007720,-0.0100805303,-0.2042425424,1.1300000000,-4.8500000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,15.9964582141,1.7132663356,0.3335989258
2026-01-28 16:58:07.751977,117.0000000000,-78.6996754000,35.7280057000,25.0010000000,-0.0346339494,-0.0126243792,-0.2001525015,1.1300000000,-4.8500000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,16.9913385346,1.7088534905,0.3108003731
2026-01-28 16:58:08.758568,118.0000000000,-78.6997292000,35.7280160000,25.0010000000,-0.0348074436,-0.0129215699,-0.2016749084,1.1300000000,-4.8500000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,17.9917017773,1.7044163255,0.2878761745
2026-01-28 16:58:09.764667,119.0000000000,-78.6997834000,35.7280264000,25.0010000000,-0.0337826274,-0.0113741150,-0.1972707808,1.1300000000,-4.8400000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,18.9915760322,1.6999813296,0.2649631815
2026-01-28 16:58:10.770923,120.0000000000,-78.6998368000,35.7280367000,25.0010000000,-0.0357796475,-0.0092976028,-0.2045330554,1.1200000000,-4.8400000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,19.9916064985,1.6955456407,0.2420466088
2026-01-28 16:58:11.772349,121.0000000000,-78.6998908000,35.7280470000,25.0010000000,-0.0348207392,-0.0120733930,-0.1999990493,1.1300000000,-4.8500000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,20.9868366412,1.6911312440,0.2192400396
2026-01-28 16:58:12.773691,122.0000000000,-78.6999430000,35.7280571000,25.0010000000,-0.0021546911,-0.0160055961,-0.0676971897,1.0100000000,-4.3600000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,21.9819833354,1.6867172173,0.1964353828
2026-01-28 16:58:13.780326,123.0000000000,-78.6999853000,35.7280651000,24.9980000000,0.0187030770,-0.0161202159,0.0390336141,0.7000000000,-3.1100000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,22.9823903376,1.6822798583,0.1735101814
2026-01-28 16:58:15.747677,124.0000000000,-78.7000196000,35.7280716000,25.0020000000,0.0198783800,-0.0163079258,0.0729350299,0.0000000000,-0.1200000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,24.9375694648,1.6736075563,0.1287055417
2026-01-28 16:58:16.753415,125.0000000000,-78.7000185000,35.7280715000,25.0000000000,0.0037119093,-0.0171755645,0.0110094650,-0.0600000000,0.2200000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,25.9370849929,1.6691741515,0.1058007692
2026-01-28 16:58:17.754622,126.0000000000,-78.7000160000,35.7280711000,24.9980000000,-0.0000171850,-0.0170819089,-0.0060703200,-0.0500000000,0.1700000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,26.9320976098,1.6647607195,0.0829991849
2026-01-28 16:58:18.760242,127.0000000000,-78.7000189000,35.7280716000,24.9970000000,-0.0745280758,-0.0060207872,-0.2973703742,0.3100000000,-1.3300000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,27.9314958520,1.6603278349,0.0600971001
2026-01-28 16:58:19.763453,128.0000000000,-78.7000468000,35.7280770000,25.0010000000,-0.0824738890,-0.0031218219,-0.3415417075,0.9100000000,-3.7400000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,28.9285000384,1.6559055693,0.0372498772
2026-01-28 16:58:20.765841,129.0000000000,-78.7000945000,35.7280864000,25.0000000000,-0.0440073460,-0.0144045353,-0.2188536972,1.1400000000,-4.5900000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,29.9246862770,1.6514869317,0.0144213983
2026-01-28 16:58:21.768104,130.0000000000,-78.7001473000,35.7280970000,24.9920000000,-0.0390789434,-0.0150297461,-0.2158884555,1.1800000000,-4.8200000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,28.2353388492,1.6117969488,0.0030629617
2026-01-28 16:58:22.773472,131.0000000000,-78.7002019000,35.7281078000,24.9920000000,-0.0368205123,-0.0156903155,-0.2105709463,1.1800000000,-4.9200000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,23.4096092065,1.5308574858,0.0050399224
2026-01-28 16:58:23.779718,132.0000000000,-78.7002565000,35.7281185000,24.9940000000,-0.0070893425,-0.0206433199,-0.0962636247,1.1000000000,-4.6600000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,18.5796660409,1.4498473517,0.0070186093
2026-01-28 16:58:24.785412,133.0000000000,-78.7003026000,35.7281275000,24.9910000000,0.0167274028,-0.0212395508,0.0175912734,0.7900000000,-3.4600000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,13.7523709190,1.3688816317,0.0089962114
2026-01-28 16:58:25.788683,134.0000000000,-78.7003332000,35.7281333000,24.9950000000,0.0393999666,-0.0200815909,0.1316002011,0.4000000000,-1.8800000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,8.9367075286,1.2881110048,0.0109690482
2026-01-28 16:58:26.797394,135.0000000000,-78.7003455000,35.7281355000,25.0010000000,0.0261011440,-0.0213738009,0.0958211869,0.0200000000,-0.2400000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,5.4386795793,1.2199199348,0.0123787850
2026-01-28 16:58:27.801848,136.0000000000,-78.7003451000,35.7281356000,24.9990000000,0.0063815606,-0.0223233849,0.0201945100,-0.0600000000,0.2000000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,6.2172157620,1.1933027323,0.0119627281
2026-01-28 16:58:28.808023,137.0000000000,-78.7003422000,35.7281357000,24.9960000000,-0.2044783831,-0.0280186068,0.0575098507,0.4600000000,0.3200000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,6.9970857338,1.1666399291,0.0115459584
2026-01-28 16:58:29.815275,138.0000000000,-78.7003350000,35.7281509000,24.9970000000,-0.3246102929,-0.0383626148,0.1009868011,2.9400000000,0.9600000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,7.7777904647,1.1399485866,0.0111287426
2026-01-28 16:58:30.822121,139.0000000000,-78.7003214000,35.7281857000,25.0030000000,-0.2293324471,-0.0301752891,0.0625303686,4.4200000000,1.3800000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,8.5581804992,1.1132680031,0.0107116950
