1,-78.6962578,35.7274746,-0.702,"(0.019458461552858353,0.26979860663414,-0.07761754095554352)","(0.0,0.0,0.0)",49.955,2026-01-19 14:42:23.372374,4,31
2,-78.6962579,35.7274745,-0.69,"(0.019836287945508957,0.2699472904205322,-0.0775260478258133)","(-0.01,-0.01,0.0)",49.953,2026-01-19 14:42:24.375375,4,31
3,-78.6962581,35.7274745,-0.681,"(0.01966790482401848,0.26999175548553467,-0.07762017846107483)","(-0.01,-0.01,0.0)",49.95,2026-01-19 14:42:25.378998,4,31
4,-78.6962582,35.7274745,-0.694,"(0.019568253308534622,0.26980525255203247,-0.07745245099067688)","(-0.01,-0.01,0.0)",49.947,2026-01-19 14:42:26.381896,4,31
5,-78.6962583,35.7274744,-0.719,"(0.01948421075940132,0.2697170674800873,-0.07730604708194733)","(-0.01,-0.01,0.0)",49.946,2026-01-19 14:42:27.384927,4,31
6,-78.6962584,35.7274744,-0.739,"(0.01948503777384758,0.2699313461780548,-0.07731500267982483)","(-0.01,0.0,0.01)",49.948,2026-01-19 14:42:28.389464,4,31
7,-78.6962585,35.7274744,-0.758,"(0.019498243927955627,0.2699791193008423,-0.07720674574375153)","(-0.01,0.0,0.01)",49.939,2026-01-19 14:42:29.393600,4,31
8,-78.6962586,35.7274745,-0.768,"(0.019259382039308548,0.269797682762146,-0.07718542218208313)","(-0.01,0.0,0.02)",49.952,2026-01-19 14:42:30.397826,4,31
9,-78.6962586,35.7274745,-0.781,"(0.01892116293311119,0.26990219950675964,-0.07728652656078339)","(0.0,0.0,0.02)",49.939,2026-01-19 14:42:31.400532,4,31
10,-78.6962587,35.7274745,-0.808,"(0.018766868859529495,0.26989564299583435,-0.0775471031665802)","(0.0,0.0,0.02)",49.942,2026-01-19 14:42:32.403511,4,31
11,-78.6962587,35.7274745,-0.798,"(0.018610838800668716,0.2696587145328522,-0.07757693529129028)","(0.0,0.0,0.01)",49.934,2026-01-19 14:42:33.406567,4,31
12,-78.6962587,35.7274745,-0.787,"(0.018471211194992065,0.2696598470211029,-0.07745347917079926)","(0.0,0.0,0.0)",49.936,2026-01-19 14:42:34.420146,4,31
13,-78.6962587,35.7274745,-0.774,"(0.01869429275393486,0.26960697770118713,-0.07744346559047699)","(0.0,0.0,0.0)",49.936,2026-01-19 14:42:35.424352,4,31
14,-78.6962587,35.7274745,-0.782,"(0.018886372447013855,0.269866019487381,-0.07727096974849701)","(0.0,0.0,0.0)",49.935,2026-01-19 14:42:36.428210,4,31
15,-78.6962587,35.7274745,-0.775,"(0.019139420241117477,0.2699878215789795,-0.07746665179729462)","(0.0,0.0,0.0)",49.936,2026-01-19 14:42:37.432080,4,31
16,-78.6962587,35.7274745,-0.773,"(0.019287321716547012,0.2703045606613159,-0.07772475481033325)","(-0.01,0.0,0.0)",49.933,2026-01-19 14:42:38.435828,4,31
17,-78.6962587,35.7274745,-0.752,"(0.019427988678216934,0.270352840423584,-0.078036829829216)","(-0.01,0.0,0.0)",49.925,2026-01-19 14:42:39.440258,4,31
